delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
ROBOS DIVERSOS,CELAYA,2022,ABRIL,19,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
DAÑOS,CELAYA,2022,ABRIL,26,LA FAVORITA,CALLE JUAN ÁNGULO,
OTROS DELITOS,CELAYA,2022,ABRIL,26,LAS FLORES,CALLE HELIOTROPO,
DESPOJO,CELAYA,2022,ABRIL,19,NO CATALOGADO,NO CATALOGADO,
CONTRA LA SALUD,CELAYA,2022,ABRIL,19,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,ABRIL,20,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,19,RESIDENCIAL SANTIAGO,CALLE VALLE DEL REAL,
AMENAZAS,CELAYA,2022,ABRIL,19,LAS FLORES,CALLE AZUCENA,
ABUSO DE CONFIANZA,CELAYA,2022,ABRIL,19,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,19,LOS PINOS II,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,ABRIL,27,SAN ANTONIO DE GALLARDO,PRIVADA OBREGÓN,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,29,VALLE DE GIRASOLES,CALLE VALLE DE SAN JOSÉ,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,29,BAJIO DE LAS AMERICAS,CALLE IRAPUATO,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,ABRIL,29,SANTA ISABEL,PRIVADA DE LA ROSA,
ROBO A NEGOCIO,CELAYA,2022,ABRIL,29,QUINTA BUGAMBILIAS,CALLE PASEO DE LAS CAMELINAS,CON VIOLENCIA
OTROS DELITOS SEXUALES,CELAYA,2022,ABRIL,29,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,29,LOS OLIVOS,CIRCUITO LA RIOJA,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,29,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,ABRIL,29,VILLAS DEL BAJIO V,CALLE VILLA DE GRAJALES,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,29,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,4,T HAI,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,
AMENAZAS,CELAYA,2022,ABRIL,4,LATINOAMERICANA,CALLE COSTA RICA,
AMENAZAS,CELAYA,2022,ABRIL,4,NO CATALOGADO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2022,ABRIL,4,ROSA LINDA,AVENIDA ARBOLEDAS,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,ABRIL,4,EL VERGEL,CALLE DIVISIÓN DEL NORTE,SIN VIOLENCIA
EXTORSION,CELAYA,2022,ABRIL,1,LA ESCONDIDA,CALLE ANTONIO GARCÍA CUBAS,
HOMICIDIO CULPOSO,CELAYA,2022,ABRIL,3,MEDITERRANEO,AVENIDA 2 DE ABRIL,
ABUSO DE CONFIANZA,CELAYA,2022,ABRIL,5,VILLA LOS ARCOS,VILLA DE LOS ARCOS,
OTROS DELITOS,CELAYA,2022,ABRIL,5,3RA SECC DE LOS NARANJOS,CIRCUITO DEL DESIERTO,
ROBO A NEGOCIO,CELAYA,2022,ABRIL,6,LA RESURRECCION,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,5,SEGUNDA FRACCION DE CRESPO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,16,SAN ANTONIO DE GALLARDO,CALLE MONTECITO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,17,VALLE DE LOS NARANJOS,AVENIDA LAS HUERTAS,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,18,EL SAUZ,CALLE RÍO ZAIRE,
ROBO A CASA HABITACIÓN,CELAYA,2022,ABRIL,22,DEL VALLE,CALLE GABRIEL RAMOS MILLÁN,CON VIOLENCIA
DAÑOS,CELAYA,2022,FEBRERO,14,LA AURORA,CALLE JAIME NUNÓ,
OTROS DELITOS,CELAYA,2022,FEBRERO,14,PRADERAS DE LA HACIENDA,CALLE HACIENDA DE SANTA MÓNICA,
ROBOS DIVERSOS,CELAYA,2022,FEBRERO,14,SANTOS DEGOLLADO (EL BECERRO),CALLE HIDALGO,CON VIOLENCIA
AMENAZAS,CELAYA,2022,ABRIL,20,SAN JUANICO,AVENIDA BRILLANTE,
ROBO A NEGOCIO,CELAYA,2022,ABRIL,20,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,14,LOS PINOS,ANDADOR TABACHÍN,
CONTRA LA SALUD,CELAYA,2022,ABRIL,14,NO CATALOGADO,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,19,SAN RAFAEL DE YUSTIS,AVENIDA PRINCIPAL,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,19,LA AURORA,CALLE HIGUERA,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,ABRIL,19,LOS PINOS,ANDADOR HELECHO,
AMENAZAS,CELAYA,2022,ABRIL,19,LAS FUENTES,AVENIDA LAS FUENTES,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,20,BENITO JUAREZ,CALLE SAN FELIPE DE JESÚS,SIN VIOLENCIA
DAÑOS,CELAYA,2022,ABRIL,19,LAS FLORES,CALLE AZUCENA,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,19,LAS DELICIAS,CALLE TORRES LANDA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,20,ZONA CENTRO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,20,MONTE BLANCO,PRIVADA EJIDO DE SANTA TERESA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,20,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,ABRIL,20,NO CATALOGADO,CALLE GORRIÓN,
OTROS DELITOS,CELAYA,2022,ABRIL,19,LAS FLORES,CALLE AZUCENA,
DAÑOS,CELAYA,2022,ABRIL,19,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,19,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,ABRIL,26,LAS FLORES,CALLE AZUCENA,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,10,NO CATALOGADO,NO CATALOGADO,
ROBO DE VEHÍCULO,CELAYA,2022,ABRIL,10,TENERIA DEL SANTUARIO,CALLE FRANCISCO I. MADERO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,29,NO CATALOGADO,NO CATALOGADO,
HOMICIDIO DOLOSO,CELAYA,2022,ABRIL,29,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,ABRIL,27,LAS FLORES,CALLE AZUCENA,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,28,LOS OLIVOS,AVENIDA PIPANCO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,28,LA CRUZ,CALLE JARDÍN PRINCIPAL,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,28,LUIS DONALDO COLOSIO,CAMINO SAN MIGUEL OCTOPAN,
FRAUDE,CELAYA,2022,ABRIL,28,LOS PINOS II,CALLE ALCAPARRA,
AMENAZAS,CELAYA,2022,ABRIL,28,PRIVADAS DEL SAUZ,CIRCUITO DEL PRADO,
OTROS DELITOS,CELAYA,2022,ABRIL,28,LA MISION,CIRCUITO MISIÓN DE SANTA TERESA,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,21,EMILIANO ZAPATA,HEROES NACIONALES,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,4,HACIENDA DEL BOSQUE,BOULEVARD FRIDA KAHLO ORIENTE,
HOMICIDIO DOLOSO,CELAYA,2022,ABRIL,2,LOS PORTONES,NO CATALOGADO,
ROBO A TRANSEUNTE,CELAYA,2022,ABRIL,2,LA ESCONDIDA,CIRCUITO LICENCIADOS,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,ABRIL,3,SANTA ANITA,AVENIDA LAS FUENTES,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2022,ABRIL,3,SANTA ISABEL,CALLE CERRO DEL CUBILETE,
HOMICIDIO DOLOSO,CELAYA,2022,ABRIL,5,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,5,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,5,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2022,ABRIL,5,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2022,ABRIL,1,VILLAS DE ELGUERA,CALLE VILLA DE LOS ARBOLES,
ROBO A CASA HABITACIÓN,CELAYA,2022,ABRIL,4,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2022,ABRIL,20,RESIDENCIAL SANTA FE DE LOS NARANJOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,13,JACARANDAS,CALLE CERRO DE CULIACÁN,
OTROS DELITOS,CELAYA,2022,ABRIL,13,HACIENDA DE MUÑIZ,CALLE PLAN DE CUERNAVACA,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,14,ROQUE,CERRADA DE HIDALGO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,13,GUADALUPE,AVENIDA 16 DE SEPTIEMBRE,
VIOLACION,CELAYA,2022,ABRIL,13,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,ABRIL,13,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,25,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,20,CUAUHTEMOC,PRIVADA GAVIOTA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,14,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2022,ABRIL,15,DEL PARQUE,AVENIDA PROFESOR FRANCISCO JUÁREZ,
OTROS DELITOS,CELAYA,2022,ABRIL,14,VILLAS DE SAN GABRIEL,NO CATALOGADO,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,8,TIERRA BLANCA,AVENIDA LÁZARO CÁRDENAS DEL RÍO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,21,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,ABRIL,22,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,21,SAN CAYETANO,PRIVADA VICENTE GUERRERO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,21,NO CATALOGADO,CIRCUITO DELICIAS,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,22,DE LOS SANTOS,SAN IGNACIO DE LOYOLA,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,21,MISION SANTA FE,CALLE GENARO AMÉZCUA,
ROBO A NEGOCIO,CELAYA,2022,ABRIL,21,SAN MIGUEL,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,21,DE DON GU,AVENIDA LAS HUERTAS,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,21,PROVIDENCIA,HIGUERA,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,22,ARCADA ALAMEDA,CALLE FUNDACIÓN,CON VIOLENCIA
ABUSO DE CONFIANZA,CELAYA,2022,ABRIL,21,VILLAS DEL BAJIO,CALLE QUINTA REAL DE LOS ALCATRACES,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,21,LA HERRADURA,CALLE COL,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,21,NO CATALOGADO,NO CATALOGADO,
ROBO A CASA HABITACIÓN,CELAYA,2022,ABRIL,21,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
FRAUDE,CELAYA,2022,ABRIL,21,EL VERGEL,BOULEVARD ADOLFO LÓPEZ MATEOS,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,21,LAS MARGARITAS,CALLE NOCHE BUENA,SIN VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2022,ABRIL,1,VALLE HERMOSO,CALLE CLAVEL,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,5,LA AURORA,CALLE FELIPE ÁNGELES,
OTROS DELITOS,CELAYA,2022,ABRIL,5,PALMITA DE SAN GABRIEL,CALLE PIRULES,
OTROS DELITOS,CELAYA,2022,ABRIL,5,LA HERRADURA,AUTOPISTA QUERÉTARO-CELAYA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,ABRIL,5,PROGRESO DE SOLIDARIDAD 2,CALLE RÍO SAN FERNANDO,
OTROS DELITOS,CELAYA,2022,ABRIL,5,EL CANTAR,CAMINOS DE GUANAJUATO,
OTROS DELITOS,CELAYA,2022,ABRIL,5,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,4,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2022,ABRIL,4,GUADALUPE,CALLE PINOS,CON VIOLENCIA
OTROS DELITOS SEXUALES,CELAYA,2022,ABRIL,1,LOS TEPETATES,CALLE FRANCISCO VILLA,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,13,SAN MARTIN DE CAMARGO,AUTOPISTA QUERÉTARO-CELAYA,CON VIOLENCIA
DAÑOS,CELAYA,2022,ABRIL,25,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2022,ABRIL,25,CANTARRANAS,AVENIDA SALVADOR ORTEGA,
CONTRA LA SALUD,CELAYA,2022,ABRIL,25,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,25,LAZARO CARDENAS,CALLE PLAN DE CORRALITOS,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2022,ABRIL,25,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,25,EL ATRIO,AVENIDA SANTUARIO,
OTROS DELITOS,CELAYA,2022,ABRIL,25,10 DE ABRIL,AVENIDA TECNOLÓGICO,
ROBO DE VEHÍCULO,CELAYA,2022,ABRIL,25,LA MACHUCA,NO CATALOGADO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,25,EJIDAL,CALLE EJIDO LA CANO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,18,EL CAMPANARIO,CAMINO DE LAS JACARANDAS,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,29,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,30,DEL ZAPOTE,CALLE TAMPICO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,29,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,ABRIL,30,DE SANTIAGUITO,CALLE HERMENEGILDO GALEANA,
DAÑOS,CELAYA,2022,ABRIL,27,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2022,ABRIL,27,EMILIANO ZAPATA,CALLE HERIBERTO JARA,
DAÑOS,CELAYA,2022,ABRIL,30,PLANCARTE,NO CATALOGADO,
AMENAZAS,CELAYA,2022,ABRIL,30,NO CATALOGADO,PRIVADA SANTA MARTHA,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,30,NO CATALOGADO,PRIVADA SANTA MARTHA,
ROBO A CASA HABITACIÓN,CELAYA,2022,ABRIL,29,DE BENAVENTE,CIRCUITO OBISPADO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,ABRIL,29,LA AURORA,CALLE JOSÉ MARÍA MORELOS,CON VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2022,ABRIL,29,LOS PIRULES,PRIVADA PEDRO VARGAS,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2022,ABRIL,5,DEL BOSQUE,CALLE ENCINO,
HOMICIDIO DOLOSO,CELAYA,2022,ABRIL,6,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2022,ABRIL,5,NO CATALOGADO,NO CATALOGADO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,ABRIL,6,SAN JOSE DE GUANAJUATO,NO CATALOGADO,
CONTRA LA SALUD,CELAYA,2022,ABRIL,4,LAS FLORES,CALLE AZUCENA,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,4,LAS INSURGENTES,CALLE LUCÍA GARCÍA,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2022,ABRIL,2,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
AMENAZAS,CELAYA,2022,FEBRERO,10,SAN FELIPE,SANTA VERONICA,
ROBOS DIVERSOS,CELAYA,2022,FEBRERO,10,ZONA CENTRO,CALLE 5 DE MAYO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,FEBRERO,10,PASEO DEL CAMPESTRE,CIRCUITO DEL MEZQUITE,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,23,EMETERIA VALENCIA,BOULEVARD CONSTITUYENTES,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,23,DEL VALLE,PRIVADA LOS AZTECAS,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,24,SAN ANTONIO DE GALLARDO,CALLE MANZANOS,
OTROS DELITOS,CELAYA,2022,ABRIL,22,VILLAS DEL BAJIO III,VILLA DE ANARO,
VIOLACION,CELAYA,2022,ABRIL,22,LOS OLIVOS SEGUNDA SECCION,AVENIDA LOS OLIVOS SUR,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,25,GIRASOLES,CALLE MANUEL GUTIÉRREZ,
ABUSO DE CONFIANZA,CELAYA,2022,ABRIL,25,LOS OLIVOS,CIRCUITO CATALUÑA,
DAÑOS,CELAYA,2022,ABRIL,25,ZONA CENTRO,CALLE ÁLVARO OBREGÓN,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,25,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,25,DEL BOSQUE,CALLE AZAFRÁN,
OTROS DELITOS,CELAYA,2022,ABRIL,25,NO CATALOGADO,NO CATALOGADO,
"ALLANAMIENTO DE MORADA, DE DOMICILIO DE PERSONAS JURIDICAS COLECTIVAS Y DE ESTABLECIMIENTOS ABIERTOS AL PUBLICO",CELAYA,2022,ABRIL,25,RESIDENCIAL ARBOLEDAS,PRIVADA SEGUNDA ARBOLEDAS,
ROBO DE VEHÍCULO,CELAYA,2022,ABRIL,25,SAN LORENZO,NO CATALOGADO,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2022,ABRIL,25,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,ABRIL,15,EMILIANO ZAPATA,CALLE PLAN DE SAN LUIS,
DAÑOS,CELAYA,2022,ABRIL,26,LAS FLORES,CALLE AZUCENA,
OTROS DELITOS,CELAYA,2022,ABRIL,29,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2022,ABRIL,29,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,28,HACIENDA DEL BOSQUE,CIRCUITO JOSÉ CLEMENTE OROZCO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,28,COMPUERTAS DEL CAMPESTRE,AVENIDA LA CANO,SIN VIOLENCIA
AMENAZAS,CELAYA,2022,ABRIL,28,ARBOLEDAS DE SAN RAFAEL,AVENIDA UNIVERSIDAD,
CONTRA LA SALUD,CELAYA,2022,ABRIL,28,TIERRA Y LIBERTAD,CALLE JOSÉ NATIVIDAD MACÍAS,
OTROS DELITOS,CELAYA,2022,ABRIL,28,CAPITALES DE EUROPA,CALLE JAIME NUNÓ,
ROBO A CASA HABITACIÓN,CELAYA,2022,ABRIL,27,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,28,DE SANTIAGUITO,CALLE HERMENEGILDO GALEANA,
CONTRA LA SALUD,CELAYA,2022,ABRIL,28,EMILIANO ZAPATA,CALLE ORIENTE 7 MAYA,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,11,ARBOLEDAS DEL PEDREGAL,CALLE CANAL,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,10,LA AURORA,CALLE LUIS CORTÁZAR,
FALSEDAD ANTE UNA AUTORIDAD,CELAYA,2022,ABRIL,4,VILLAS DE LA ESPERANZA,CALLE SAN ISIDRO,
HOMICIDIO CULPOSO,CELAYA,2022,ABRIL,1,LA RESURRECCION,CALLE SÓSTENES ROCHA,
OTROS DELITOS,CELAYA,2022,ABRIL,1,CANTARRANAS,HACIENDA DEL CORTE I,
LESIONES DOLOSAS,CELAYA,2022,ABRIL,3,SAN MIGUEL,CALLE DIEGO RIVERA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,ABRIL,1,GIRASOLES,CALLE ANDRÉS QUINTANA ROO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,5,PRESA BLANCA,PRIVADA LÁZARO CÁRDENAS,
AMENAZAS,CELAYA,2022,FEBRERO,10,LA TRINIDAD,CALLE PLAN DE AYALA,
ROBO A NEGOCIO,CELAYA,2022,FEBRERO,14,ZONA CENTRO,NO CATALOGADO,CON VIOLENCIA
DAÑOS,CELAYA,2022,ABRIL,23,EMETERIA VALENCIA,BOULEVARD CONSTITUYENTES,
OTROS DELITOS,CELAYA,2022,ABRIL,23,LATINOAMERICANA,CALLE ARGENTINA,
AMENAZAS,CELAYA,2022,ABRIL,24,PUESTA DEL SOL,CIRCUITO DE LOS CEREZOS,
FRAUDE,CELAYA,2022,ABRIL,22,DEL PARQUE,CALLE TUGSTENO,
ROBO A NEGOCIO,CELAYA,2022,ABRIL,23,LOPEZ PORTILLO,AVENIDA IRRIGACIÓN,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,ABRIL,23,PUESTA DEL SOL,CALLE CARRUAJE,CON VIOLENCIA
CONTRA LA SALUD,CELAYA,2022,ABRIL,27,PLANCARTE,NO CATALOGADO,
ABUSO DE CONFIANZA,CELAYA,2022,ABRIL,27,YUSTIS,PROLONGACIÓN EMILIANO ZAPATA,
AMENAZAS,CELAYA,2022,ABRIL,23,LAS CASAS,CALLE PEDRO VARGAS,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,23,EJIDO DE ELGUERA,CALLE MORELOS,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2022,ABRIL,23,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,22,VILLAS DEL BAJIO,CALLE VILLA DE OBREGÓN,
HOMICIDIO DOLOSO,CELAYA,2022,ABRIL,23,DE DON GU,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,25,NO CATALOGADO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,25,VILLAS DE LA ESPERANZA,CALLE ÁLVARO OBREGÓN,
OTROS DELITOS,CELAYA,2022,ABRIL,23,LOS NARANJOS,AVENIDA PASEO DE LOS NARANJOS,
AMENAZAS,CELAYA,2022,ABRIL,23,NO CATALOGADO,NO CATALOGADO,
EXTORSION,CELAYA,2022,ABRIL,12,LAS FLORES,CALLE AZUCENA,
CONTRA LA SALUD,CELAYA,2022,ABRIL,13,LOPEZ PORTILLO,CALLE FRANCISCO LEYVA,
OTROS DELITOS,CELAYA,2022,ABRIL,7,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,7,LINDAVISTA,CALLE MELCHOR OCAMPO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,ABRIL,6,SAN JUANICO,CALLE ACERINA,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2022,ABRIL,28,BAJIO DE LAS AMERICAS,CALLE VILLAGRÁN,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,ABRIL,28,EL ATRIO,AVENIDA SANTUARIO,
VIOLENCIA FAMILIAR,CELAYA,2022,ABRIL,29,VALLE DE LOS NARANJOS,CALLE DE LOS VALLES,
ROBO DE VEHÍCULO,CELAYA,2022,ABRIL,21,SAN ISIDRO DE ELGUERA,AUTOPISTA DE PEAJE CELAYA-SALAMANCA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,29,LAS MARGARITAS,AVENIDA LÁZARO CÁRDENAS DEL RÍO,
HOMICIDIO DOLOSO,CELAYA,2022,ABRIL,28,TIERRA Y LIBERTAD,CALLE JOSÉ NATIVIDAD MACÍAS,
OTROS DELITOS,CELAYA,2022,ABRIL,21,NO CATALOGADO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2022,ABRIL,21,EXELARIS,CIRCUITO DE EXELARIS,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,21,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2022,ABRIL,22,LA CEJITA,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,22,EMILIANO ZAPATA,CALLE JUAN M. BANDERA SUR,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2022,ABRIL,20,REAL DEL CAMPESTRE,BOULEVARD ADOLFO LÓPEZ MATEOS,
CONTRA LA SALUD,CELAYA,2022,ABRIL,5,SEGUNDA FRACCION DE CRESPO,CONCEPCION BEISTEGUI,
OTROS DELITOS,CELAYA,2022,ABRIL,4,NO CATALOGADO,NO CATALOGADO,
EXTORSION,CELAYA,2022,ABRIL,4,LAS FLORES,CALLE AZUCENA,
OTROS DELITOS,CELAYA,2022,ABRIL,4,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2022,ABRIL,2,HACIENDA DEL BOSQUE,BOULEVARD FRIDA KAHLO ORIENTE,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,ABRIL,2,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,CON VIOLENCIA
FRAUDE,CELAYA,2022,ABRIL,4,BRISAS DEL CARMEN,CALLE CORAL,
ROBO A NEGOCIO,CELAYA,2022,FEBRERO,14,LA MISION,AVENIDA MÉXICO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2022,FEBRERO,14,BENITO JUAREZ,CALLE SAN FELIPE DE JESÚS,CON VIOLENCIA
DESPOJO,CELAYA,2022,FEBRERO,13,CONSTIYUYENTES,CAMINO A JOFRE,
