delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
DAÑOS,CELAYA,2025,ENERO,8,SAN ANTONIO CELAYA GUANAJUATO,1O. DE MAYO,
AMENAZAS,CELAYA,2025,ENERO,8,VALLE HERMOSO CELAYA GUANAJUATO,FRESNO,
ROBO A NEGOCIO,CELAYA,2025,ENERO,27,SAN JUANICO CELAYA GUANAJUATO,MINA DEL CUBO,CON VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,28,CAMPUS INDUSTRIAL CELAYA GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
AMENAZAS,CELAYA,2025,ENERO,17,LOS NARANJOS CELAYA GUANAJUATO,CIRCUITO DE LOS CEREZOS,
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,17,LAGOS CELAYA GUANAJUATO,MONTE TAURO,
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,18,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,LIBRAMIENTO NORORIENTE,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,27,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA BALEARES,
OTROS DELITOS,CELAYA,2025,ENERO,27,GIRASOLES CELAYA GUANAJUATO,ABEDUL,
CONTRA LA SALUD,CELAYA,2025,ENERO,27,VILLAS DEL ROMERAL CELAYA GUANAJUATO,SITIO DE QUERÉTARO,
CONTRA LA SALUD,CELAYA,2025,ENERO,28,VILLAS DEL BAJIO II CELAYA GUANAJUATO,VILLA DE CORRALES,
CONTRA LA SALUD,CELAYA,2025,ENERO,28,BAJIO DE LAS AMERICAS CELAYA GUANAJUATO,GABRIEL RAMOS MILLÁN,
DAÑOS,CELAYA,2025,ENERO,14,BRISAS DEL CARMEN CELAYA GUANAJUATO,ICEBERG,
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,15,CELAYA GUANAJUATO,CAMINO A SAN ELÍAS,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2025,ENERO,31,CELAYA GUANAJUATO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2025,ENERO,31,FRACCIONAMIENTO HACIENDA DEL BOSQUE CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,17,SAN ISIDRO DE ELGUERA GUANAJUATO,ÁLVARO OBREGÓN,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,17,SAN MARTIN DE CAMARGO CELAYA GUANAJUATO,NO CATALOGADO,
DAÑOS,CELAYA,2025,ENERO,27,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
EXTORSION,CELAYA,2025,ENERO,16,LAS FUENTES CELAYA GUANAJUATO,CALLE FUENTE DE TREVI,
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,16,EL PUESTO GUANAJUATO,CALLE FRANCISCO VILLA,
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,17,LAGOS CELAYA GUANAJUATO,LAGUNA VERDE,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,ENERO,17,VILLAS DE LA HACIENDA CELAYA GUANAJUATO,VILLA JUÁREZ,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,ENERO,25,LAS ARBOLEDAS CELAYA GUANAJUATO,CALLE VALLE DE LERMA,
ROBOS DIVERSOS,CELAYA,2025,ENERO,27,VILLAS DE LA HACIENDA CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,15,CELAYA GUANAJUATO,CIRCUITO MÁLAGA,
OTROS DELITOS,CELAYA,2025,ENERO,21,LA MONCADA GUANAJUATO,CARRETERA CELAYA - SALVATIERRA,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,16,VILLAS DEL BAJIO V CELAYA GUANAJUATO,VILLA DE GRAJALES,
OTROS DELITOS,CELAYA,2025,ENERO,13,EJIDAL CELAYA GUANAJUATO,EJIDO DE SANTA ANITA,
LESIONES DOLOSAS,CELAYA,2025,ENERO,8,ZONA DE ORO CELAYA GUANAJUATO,12 DE OCTUBRE,
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,9,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,ENERO,9,COLONIA CENTRO CELAYA GUANAJUATO,IGNACIO ALLENDE,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,26,TECNOLOGICO CELAYA GUANAJUATO,ECONOMISTAS,
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,26,LA AURORA GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,ENERO,27,ALAMEDA CELAYA GUANAJUATO,IGNACIO MANUEL ALTAMIRANO,CON VIOLENCIA
DAÑOS,CELAYA,2025,ENERO,27,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,PASEO DEL BAJÍO,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,17,RANCHO SECO CELAYA GUANAJUATO,NIÑOS HÉROES,
OTROS DELITOS,CELAYA,2025,ENERO,17,HACIENDA NATURA CELAYA GUANAJUATO,PARQUE DEL CIMATARIO,
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,24,LAZARO CARDENAS CELAYA GUANAJUATO,PLAN DEL CARMEN,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2025,ENERO,15,FOVISSSTE SAN FELIPE GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,
DAÑOS,CELAYA,2025,ENERO,15,LOS SAUCES CELAYA GUANAJUATO,JOSÉ MENDOZA OLIVEROS,
LESIONES DOLOSAS,CELAYA,2025,ENERO,15,LOS SAUCES CELAYA GUANAJUATO,JOSÉ MENDOZA OLIVEROS,
OTROS DELITOS,CELAYA,2025,ENERO,29,LOS PINOS CELAYA GUANAJUATO,EL SAÚCO,
LESIONES DOLOSAS,CELAYA,2025,ENERO,30,ROQUE GUANAJUATO,15 DE SEPTIEMBRE,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,30,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA DE LA AMISTAD,
OTROS DELITOS,CELAYA,2025,ENERO,30,EL DORADO CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,
ROBO A NEGOCIO,CELAYA,2025,ENERO,18,LOCAL 47 FOVISSSTE CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,ENERO,18,INT 203 COLONIA CENTRO CELAYA GUANAJUATO,ZARAGOZA,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,27,3 GUERRAS CELAYA GUANAJUATO,NO CATALOGADO,
CONTRA LA SALUD,CELAYA,2025,ENERO,27,NO CATALOGADO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2025,ENERO,30,CENTRAL DE ABASTOS CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,18,MONTE BLANCO CELAYA GUANAJUATO,2 DA SAN NICOLÁS DE PARRA,
OTROS DELITOS,CELAYA,2025,ENERO,18,VALLE DEL REAL CELAYA GUANAJUATO,VEREDA REAL,
LESIONES DOLOSAS,CELAYA,2025,ENERO,29,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,28,JACARANDAS CELAYA GUANAJUATO,CERRO DE LA ROSA,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,28,SAN ANTONIO CELAYA GUANAJUATO,HERMANOS ALDAMA,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,28,MONTE BLANCO CELAYA GUANAJUATO,EJIDO DE CANOAS,
LESIONES DOLOSAS,CELAYA,2025,ENERO,29,SANTA MARIA CELAYA GUANAJUATO,CAMINO A JOFRE,
OTROS DELITOS,CELAYA,2025,ENERO,20,NO CATALOGADO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2025,ENERO,8,LAS ARBOLEDAS CELAYA GUANAJUATO,PASEO DE SAN NICOLÁS DE PARRA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,ENERO,8,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2025,ENERO,8,VALLE HERMOSO CELAYA GUANAJUATO,CLAVEL,
AMENAZAS,CELAYA,2025,ENERO,10,MORADAS DE SILVA CELAYA GUANAJUATO,EJE NORTE ORIENTE,
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,25,LOS PINOS CELAYA GUANAJUATO,CALLE ALCANFOR,
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,25,CAMPO AZUL CELAYA GUANAJUATO,CALLE CIRUELA,SIN VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,ENERO,26,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
AMENAZAS,CELAYA,2025,ENERO,26,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,15,UNIDAD HABITACIONAL DE TIERRAS NEGRAS CELAYA GUANAJUATO,HERMENEGILDO GALEANA,
ROBOS DIVERSOS,CELAYA,2025,ENERO,15,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA
FRAUDE,CELAYA,2025,ENERO,15,COLONIA CENTRO CELAYA GUANAJUATO,MITLA,
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,29,LA MONCADA GUANAJUATO,MÉXICO,SIN VIOLENCIA
VIOLACION,CELAYA,2025,ENERO,15,CELAYA GUANAJUATO,CALLE REFORMA AGRARIA,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,15,CELAYA GUANAJUATO,CALLE AVENIDA UNIVERSIDAD,
ABUSO DE CONFIANZA,CELAYA,2025,ENERO,15,SAN JUANICO CELAYA GUANAJUATO,PLATINO,
CONTRA LA SALUD,CELAYA,2025,ENERO,28,SANTA MARIA CELAYA GUANAJUATO,CALLE URIANGATO,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,17,LAGOS CELAYA GUANAJUATO,LAGUNA DE TÉRMINOS,
CONTRA LA SALUD,CELAYA,2025,ENERO,18,LAGOS CELAYA GUANAJUATO,LAGO ALVARADO,
FRAUDE,CELAYA,2025,ENERO,30,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,CAMPESTRE,
AMENAZAS,CELAYA,2025,ENERO,25,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2025,ENERO,25,LA LUZ GUANAJUATO,JOSÉ VILLAGOMEZ,
LESIONES DOLOSAS,CELAYA,2025,ENERO,30,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,19,VILLAS DEL ROMERAL CELAYA GUANAJUATO,V.DEL PEDREG,
DAÑOS,CELAYA,2025,ENERO,31,NO CATALOGADO,NO CATALOGADO,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,31,TECNOLOGICO CELAYA GUANAJUATO,AVENIDA INDUSTRIALES,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,30,LOS OLIVOS CELAYA GUANAJUATO,VALLE DEL HUASCO,
ABUSO DE CONFIANZA,CELAYA,2025,ENERO,30,CELAYA GUANAJUATO,CAMINO REAL,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,28,CELAYA GUANAJUATO,GRULLA,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,28,EMILIANO ZAPATA CELAYA GUANAJUATO,DAMIÁN CARMONA,
ABUSO DE CONFIANZA,CELAYA,2025,ENERO,28,ZONA DE ORO CELAYA GUANAJUATO,LUCIO MARMOLEJO,
EXTORSION,CELAYA,2025,ENERO,16,LAS INSURGENTES CELAYA GUANAJUATO,ROSA J. DE POZOS,
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,16,FOVISSSTE CELAYA GUANAJUATO,JOAQUÍN GARCÍA,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,ENERO,14,LAS ARBOLEDAS CELAYA GUANAJUATO,PASEO DE LA HACIENDA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,ENERO,12,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,SEGUNDA DE MORELOS,
ROBOS DIVERSOS,CELAYA,2025,ENERO,13,PATRIA NUEVA COLONIA PATRIA NUEVA GUANAJUATO,EXPROPIACIÓN PETROLERA,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,2,CIUDADELA CELAYA GUANAJUATO,PLAN DE TEXCA,
AMENAZAS,CELAYA,2025,ENERO,6,SAN ANTONIO DE GALLARDO SAN ANTONIO GALLARDO GUANAJUATO,PROLONGACIÓN ALDAMA,
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,3,RANCHO SECO CELAYA GUANAJUATO,NIÑOS HÉROES,CON VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,9,LA CAPILLA CELAYA GUANAJUATO,CIRCUITO SAN JORGE,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,3,CELAYA GUANAJUATO,CAMINO REAL,
OTROS DELITOS,CELAYA,2025,ENERO,3,ENRIQUE COLUNGA CELAYA GUANAJUATO,MUTUALISMO,
ROBOS DIVERSOS,CELAYA,2025,ENERO,3,EL VERGEL CELAYA GUANAJUATO,REFORMA,SIN VIOLENCIA
VIOLACION,CELAYA,2025,ENERO,5,COLONIA CENTRO CELAYA GUANAJUATO,PIPILA,
OTROS DELITOS,CELAYA,2025,ENERO,6,CELAYA GUANAJUATO,CIRCUITO TLALPAN,
ROBOS DIVERSOS,CELAYA,2025,ENERO,30,JACARANDAS CELAYA GUANAJUATO,CAMINO A JOFRE,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,ENERO,30,ZONA DE ORO CELAYA GUANAJUATO,JUAN BAUTISTA MORALES,
DAÑOS,CELAYA,2025,ENERO,17,BOSQUES DE LA ALAMEDA CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,
FRAUDE,CELAYA,2025,ENERO,17,LA CAPILLA CELAYA GUANAJUATO,CIRCUITO LA GUADALUPANA,
FRAUDE,CELAYA,2025,ENERO,17,LAS FUENTES CELAYA GUANAJUATO,AVENIDA LAS FUENTES,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,29,HACIENDA DEL SOL CELAYA GUANAJUATO,HACIENDA LA GAVIA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,16,CELAYA GUANAJUATO,CALLE EI ARENAL,
LESIONES DOLOSAS,CELAYA,2025,ENERO,16,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
CONTRA LA SALUD,CELAYA,2025,ENERO,17,LOS PINOS CELAYA GUANAJUATO,CALLE NARANJOS,
OTROS DELITOS,CELAYA,2025,ENERO,27,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,LA ETERNIDAD,
DAÑOS,CELAYA,2025,ENERO,27,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,PASEO DE CELAYA,
CONTRA LA SALUD,CELAYA,2025,ENERO,27,LA CRUZ CELAYA GUANAJUATO,LOS ANGELES,
CONTRA LA SALUD,CELAYA,2025,ENERO,15,EL DORADO CELAYA GUANAJUATO,ANTONIO PLAZA,
ROBO A NEGOCIO,CELAYA,2025,ENERO,17,LA MISION CELAYA GUANAJUATO,MISIÓN DE SAN LUCAS,SIN VIOLENCIA
AMENAZAS,CELAYA,2025,ENERO,30,SAN JUANICO CELAYA GUANAJUATO,MINA DE LA LUZ,
OTROS DELITOS,CELAYA,2025,ENERO,24,GUADALUPE GUADALUPE GUANAJUATO,CALLE LA ESPERANZA,
ROBOS DIVERSOS,CELAYA,2025,ENERO,29,EMILIANO ZAPATA CELAYA GUANAJUATO,CAMINO A SAN MIGUEL OCTOPAN,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,ENERO,16,VILLAS DEL BAJIO IV CELAYA GUANAJUATO,VILLA DE TROJES,
ROBOS DIVERSOS,CELAYA,2025,ENERO,31,COLONIA DEL PARQUE CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,31,CELAYA GUANAJUATO,HALCÓN,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,27,EL CAMPANARIO CELAYA GUANAJUATO,PRADERA DE LOS CACTUS,
AMENAZAS,CELAYA,2025,ENERO,28,COLONIA LOS ANGELES UNIDAD HABITACIONAL DE TIERRAS NEGRAS CELAYA GUANAJUATO,GENERAL MARIANO JIMÉNEZ,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,ENERO,28,PARQUE VERDE CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,
OTROS DELITOS,CELAYA,2025,ENERO,28,RESIDENCIAL DEL VALLE CELAYA GUANAJUATO,CALLE PADRE INSURGENTES,
DAÑOS,CELAYA,2025,ENERO,14,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
FRAUDE,CELAYA,2025,ENERO,14,COLONIA CENTRO CELAYA GUANAJUATO,NO CATALOGADO,
OTROS DELITOS,CELAYA,2025,ENERO,10,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,CALLE TENOCHTITLAN,
OTROS DELITOS,CELAYA,2025,ENERO,14,CELAYA GUANAJUATO,CALLE AVENIDA REAL DE LOS CEREZOS,
AMENAZAS,CELAYA,2025,ENERO,17,BARRIO DE LA CRUZ RINCÓN DE TAMAYO GUANAJUATO,CALLE MIGUEL HIDALGO,
ROBOS DIVERSOS,CELAYA,2025,ENERO,14,PARQUE INDUSTRIAL BUENA OPCIÓN GUANAJUATO,NO CATALOGADO,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,3,EJIDAL CELAYA GUANAJUATO,EJIDO DEL PUENTE,
AMENAZAS,CELAYA,2025,ENERO,4,INT. LOCAL 16 RESURRECCIÓN CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
LESIONES DOLOSAS,CELAYA,2025,ENERO,6,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2025,ENERO,31,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,ALAMEDA,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,31,T' HAI CELAYA GUANAJUATO,CIRCUITO T'AHI,
LESIONES DOLOSAS,CELAYA,2025,ENERO,31,IMPERIAL CELAYA GUANAJUATO,LUIS DONALDO COLOSIO,
ROBOS DIVERSOS,CELAYA,2025,ENERO,31,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA
AMENAZAS,CELAYA,2025,ENERO,27,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
OTROS DELITOS,CELAYA,2025,ENERO,27,NUEVO TECNOLOGICO CELAYA GUANAJUATO,SEIZO FURUYA,
ROBOS DIVERSOS,CELAYA,2025,ENERO,27,LAS AVES CELAYA GUANAJUATO,LAS ÁGUILAS,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,14,BARRIO DE SANTO CRISTO CELAYA GUANAJUATO,FRANCISCO JUÁREZ,
FRAUDE,CELAYA,2025,ENERO,15,VILLAS REALES CELAYA GUANAJUATO,VILLA UNIÓN,
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,15,LA MISION CELAYA GUANAJUATO,MISIÓN DE SAN LUCAS,SIN VIOLENCIA
ROBO DE VEHÍCULO,CELAYA,2025,ENERO,26,LAS ARBOLEDAS CELAYA GUANAJUATO,AVENIDA ARBOLEDAS,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,26,RESIDENCIAL DEL VALLE CELAYA GUANAJUATO,GABRIEL RAMOS MILLÁN,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,27,LA CRUZ GUANAJUATO,CALLE ALLENDE,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,17,COLONIA CENTRO CELAYA GUANAJUATO,GUADALUPE,
AMENAZAS,CELAYA,2025,ENERO,17,LAGOS CELAYA GUANAJUATO,LAGUNA VERDE,
ROBOS DIVERSOS,CELAYA,2025,ENERO,29,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,29,EJIDAL CELAYA GUANAJUATO,EJIDO DE CANOAS,
OTROS DELITOS,CELAYA,2025,ENERO,16,PROGRESO DE SOLIDARIDAD 1 CELAYA GUANAJUATO,RÍO NAZAS,
ROBOS DIVERSOS,CELAYA,2025,ENERO,16,ROSA LINDA CELAYA GUANAJUATO,MONTE OLIMPO,CON VIOLENCIA
LESIONES DOLOSAS,CELAYA,2025,ENERO,16,CELAYA GUANAJUATO,NO CATALOGADO,
ROBO A NEGOCIO,CELAYA,2025,ENERO,27,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2025,ENERO,27,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,VENUSTIANO CARRANZA,
DAÑOS,CELAYA,2025,ENERO,7,LA CAPILLA CELAYA GUANAJUATO,CIRCUITO SAN JORGE,
OTROS DELITOS,CELAYA,2025,ENERO,7,NO CATALOGADO,NO CATALOGADO,
DAÑOS,CELAYA,2025,ENERO,1,SAN JUAN DE LA VEGA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,1,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,LOS AZTECAS,SIN VIOLENCIA
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,1,LAS FLORES CELAYA GUANAJUATO,AZUCENA,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,1,TECNOLOGICO CELAYA GUANAJUATO,CONTADORES,
OTROS DELITOS,CELAYA,2025,ENERO,2,LAGOS CELAYA GUANAJUATO,MONTE TAURO,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,2,LOS OLIVOS CELAYA GUANAJUATO,LOS OLIVOS NORTE,
ROBOS DIVERSOS,CELAYA,2025,ENERO,2,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE MENTA,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,ENERO,3,EL MAYORAZGO CELAYA GUANAJUATO,CAMINO REAL,SIN VIOLENCIA
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,ENERO,16,LAS ARBOLEDAS CELAYA GUANAJUATO,MUTUALISMO,
OTROS DELITOS,CELAYA,2025,ENERO,16,GUANAJUATO,CAMINO DE TEZONTLE,
FRAUDE,CELAYA,2025,ENERO,16,SIN NOMBRE CELAYA GUANAJUATO,EJE NOR-PONIENTE MANUEL J. CLOUTHIER,
AMENAZAS,CELAYA,2025,ENERO,17,LOS OLIVOS CELAYA GUANAJUATO,OLIVA,
CONTRA LA SALUD,CELAYA,2025,ENERO,26,SAN ISIDRO CRESPO GUANAJUATO,AVENIDA FERROCARRIL,
CONTRA LA SALUD,CELAYA,2025,ENERO,27,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,MARÍA MONTESORI,
AMENAZAS,CELAYA,2025,ENERO,27,LUIS DONALDO COLOSIO COLONIA LUIS DONALDO COLOSIO GUANAJUATO,COPLAMAR,
LESIONES DOLOSAS,CELAYA,2025,ENERO,27,LUIS DONALDO COLOSIO COLONIA LUIS DONALDO COLOSIO GUANAJUATO,COPLAMAR,
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2025,ENERO,27,CAMARGO CELAYA GUANAJUATO,BERLÍN,
OTROS DELITOS,CELAYA,2025,ENERO,14,NO CATALOGADO,NO CATALOGADO,
AMENAZAS,CELAYA,2025,ENERO,31,EMILIANO ZAPATA CELAYA GUANAJUATO,AVENIDA ANENECUILCO,
AMENAZAS,CELAYA,2025,ENERO,31,TECNOLOGICO CELAYA GUANAJUATO,INGENIEROS,
ROBOS DIVERSOS,CELAYA,2025,ENERO,31,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,ORIENTE 2,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,30,LATINOAMERICANA CELAYA GUANAJUATO,CALLE VENEZUELA,
OTROS DELITOS,CELAYA,2025,ENERO,31,LAS ARBOLEDAS CELAYA GUANAJUATO,SIERRA HIMALAYA,
OTROS DELITOS,CELAYA,2025,ENERO,31,RESIDENCIAL DEL PARQUE CELAYA GUANAJUATO,CERRITOS,
OTROS DELITOS,CELAYA,2025,ENERO,31,SAN ISIDRO GUANAJUATO,OLIVEROS,
AMENAZAS,CELAYA,2025,ENERO,28,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,
ROBO A NEGOCIO,CELAYA,2025,ENERO,28,VALLE HERMOSO CELAYA GUANAJUATO,HORTENSIA,CON VIOLENCIA
ROBO A NEGOCIO,CELAYA,2025,ENERO,28,JARDINES DE CELAYA 3RA SECCIÓN CELAYA GUANAJUATO,PASEO DE LOS ALAMOS,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,ENERO,28,SAN RAFAEL CELAYA GUANAJUATO,CEDROS,
OTROS DELITOS,CELAYA,2025,ENERO,16,GOBERNADORES CELAYA GUANAJUATO,PABLO GONZÁLEZ MONTES NORTE,
LESIONES DOLOSAS,CELAYA,2025,ENERO,16,LA LUZ TEXAS SANTA MARÍA DEL REFUGIO GUANAJUATO,CARRETERA CELAYA - SALVATIERRA,
OTROS DELITOS,CELAYA,2025,ENERO,17,EL SAUZ GUANAJUATO,NO CATALOGADO,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,17,SANTOS DEGOLLADO CELAYA GUANAJUATO,BOULEVARD FRIDA KAHLO,
OTROS DELITOS,CELAYA,2025,ENERO,27,JÁUREGUI GUANAJUATO,JAZMIN,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,28,EJIDAL CELAYA GUANAJUATO,EJIDO SAN FELIPE,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,13,ROQUE GUANAJUATO,FRESNO,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,5,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,MÉXICO,
CONTRA LA SALUD,CELAYA,2025,ENERO,27,VIÑAS DE LA HERRADURA CELAYA GUANAJUATO,PEPINO,
OTROS DELITOS,CELAYA,2025,ENERO,3,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE PARAÍSO,
OTROS DELITOS,CELAYA,2025,ENERO,3,NO CATALOGADO,NO CATALOGADO,
