delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion
OTROS DELITOS,CELAYA,2025,ENERO,20,SAN JOSÉ DE LA PRESA GUANAJUATO,LUIS DONALDO COLOSIO,
ROBOS DIVERSOS,CELAYA,2025,ENERO,20,CELAYA GUANAJUATO,CELAYA-VILLAGRÁN,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2025,ENERO,20,LA FAVORITA CELAYA GUANAJUATO,ANILLO LUIS H. GONZÁLEZ,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,21,GALAXIAS DEL PARQUE CELAYA GUANAJUATO,ANDADOR CEFEO,
DAÑOS,CELAYA,2025,ENERO,21,LOS LAURELES CELAYA GUANAJUATO,AVENIDA JUAN JOSÉ TORRES LANDA,
CONTRA LA SALUD,CELAYA,2025,ENERO,21,LAS FUENTES CELAYA GUANAJUATO,FUENTE DE LA CONCORDIA,
OTROS DELITOS,CELAYA,2025,ENERO,21,ALFREDO VAZQUEZ BONFIL CELAYA GUANAJUATO,PRESA DEL PALOTE,
ROBOS DIVERSOS,CELAYA,2025,ENERO,8,EJIDAL CELAYA GUANAJUATO,EJIDO DE GASCA,SIN VIOLENCIA
DAÑOS,CELAYA,2025,ENERO,8,ALAMEDA CELAYA GUANAJUATO,CRISTÓBAL COLÓN,
OTROS DELITOS,CELAYA,2025,ENERO,8,FOVISSSTE CELAYA GUANAJUATO,JOAQUÍN GARCÍA,
ROBOS DIVERSOS,CELAYA,2025,ENERO,8,LOS LAURELES CELAYA GUANAJUATO,OYAMEL,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,9,BARRIO DE LA RESURRECCION RINCÓN DE TAMAYO GUANAJUATO,IGNACIO COMONFORT,
OTROS DELITOS,CELAYA,2025,ENERO,9,COLONIA CENTRO CELAYA GUANAJUATO,CELAYA - SAN MIGUEL DE ALLENDE,
FRAUDE,CELAYA,2025,ENERO,9,SAN ANTONIO CELAYA GUANAJUATO,20 DE NOVIEMBRE,
OTROS DELITOS,CELAYA,2025,ENERO,10,3 GUERRAS CELAYA GUANAJUATO,AVENIDA TRES GUERRAS,
OTROS DELITOS SEXUALES,CELAYA,2025,ENERO,10,NO CATALOGADO,NO CATALOGADO,
ROBOS DIVERSOS,CELAYA,2025,ENERO,10,LA AURORA CELAYA GUANAJUATO,ANTONIO PLAZA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,ENERO,10,LOCAL 1 JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,PUERTA DE ORO DEL BAJIO,CON VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,11,BARRIO DE SANTO CRISTO CELAYA GUANAJUATO,FRANCISCO JUÁREZ,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,11,NO CATALOGADO,NO CATALOGADO,
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,12,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,ARRAYANES,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,13,VILLAS DE LA ESPERANZA CELAYA GUANAJUATO,DEL MILAGRO,
LESIONES DOLOSAS,CELAYA,2025,ENERO,7,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,13,LAZARO CARDENAS CELAYA GUANAJUATO,CALLE JUVENTINO ROSAS,
DAÑOS,CELAYA,2025,ENERO,8,ZONA DE ORO CELAYA GUANAJUATO,12 DE OCTUBRE,
AMENAZAS,CELAYA,2025,ENERO,9,FOVISSSTE CELAYA GUANAJUATO,FRANCISCO JAVIER CLAVIJERO,
OTROS DELITOS,CELAYA,2025,ENERO,9,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,16 DE SEPTIEMBRE,
LESIONES DOLOSAS,CELAYA,2025,ENERO,9,PROGRESO DE SOLIDARIDAD 1 CELAYA GUANAJUATO,RÍO TEHUANTEPEC,
OTROS DELITOS,CELAYA,2025,ENERO,10,SAN JOSÉ DE GUANAJUATO CELAYA GUANAJUATO,PINO SUÁREZ,
HOMICIDIO CULPOSO,CELAYA,2025,ENERO,11,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,FERROCARRIL,
LESIONES DOLOSAS,CELAYA,2025,ENERO,12,CAPITALES DE EUROPA CELAYA GUANAJUATO,ALFONSO SIERRA MADRIGAL,
ROBOS DIVERSOS,CELAYA,2025,ENERO,19,EL VERGEL CELAYA GUANAJUATO,DOCTOR JOSÉ LUIS MORA,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,20,CELAYA GUANAJUATO,CARRETERA CELAYA - SALVATIERRA,
CONTRA LA SALUD,CELAYA,2025,ENERO,20,CELAYA GUANAJUATO,BRASIL,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,20,CELAYA GUANAJUATO,NO CATALOGADO,
ROBO DE GANADO,CELAYA,2025,ENERO,20,SAN RAFAEL DE YUSTIS CELAYA GUANAJUATO,AVENIDA PRINCIPAL,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2025,ENERO,20,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,FRANCISCO VILLA,
AMENAZAS,CELAYA,2025,ENERO,20,BRISAS DEL VALLE MOCTEZUMA CELAYA GUANAJUATO,CIRCUITO LAGOS,
CONTRA LA SALUD,CELAYA,2025,ENERO,9,PRIMERA FRACCIÓN DE CRESPO GUANAJUATO,TANGENO,
OTROS DELITOS,CELAYA,2025,ENERO,9,EL PARAISO CELAYA GUANAJUATO,GRANJENO,
ROBOS DIVERSOS,CELAYA,2025,ENERO,9,VALLE HERMOSO CELAYA GUANAJUATO,ROSA,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,ENERO,10,CELAYA GUANAJUATO,AVENIDA ARAUCARIAS,SIN VIOLENCIA
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,10,FRACCIONAMIENTO LOS MEZQUITES GUANAJUATO,ACEBIÑO,
OTROS DELITOS,CELAYA,2025,ENERO,12,VILLA LOS ÁLAMOS CELAYA GUANAJUATO,AVENIDA EDZNÁ,
LESIONES DOLOSAS,CELAYA,2025,ENERO,12,LA CALESA CELAYA GUANAJUATO,CALLE CARRETA,
DAÑOS,CELAYA,2025,ENERO,13,CELAYA GUANAJUATO,NO CATALOGADO,
AMENAZAS,CELAYA,2025,ENERO,13,LAS FUENTES CELAYA GUANAJUATO,AVENIDA LAS FUENTES,
ROBO A NEGOCIO,CELAYA,2025,ENERO,13,COLONIA CENTRO CELAYA GUANAJUATO,RÍO BRAVO,SIN VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,ENERO,7,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,SIN VIOLENCIA
ROBO A NEGOCIO,CELAYA,2025,ENERO,8,LAS ARBOLEDAS CELAYA GUANAJUATO,PASEO DE SAN NICOLÁS DE PARRA,CON VIOLENCIA
OTROS DELITOS,CELAYA,2025,ENERO,9,EMILIANO ZAPATA CELAYA GUANAJUATO,MARIANO ABASOLO,
ROBOS DIVERSOS,CELAYA,2025,ENERO,8,240 COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA
CONTRA LA SALUD,CELAYA,2025,ENERO,8,SAN JUAN DE LA VEGA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,
OTROS DELITOS,CELAYA,2025,ENERO,9,LAGOS CELAYA GUANAJUATO,PASEO DE SAN NICOLÁS DE PARRA,
DAÑOS,CELAYA,2025,ENERO,10,GUANAJUATO,LATERAL CELAYA - VILLAGRAN,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,10,CELAYA GUANAJUATO,HALCÓN,
AMENAZAS,CELAYA,2025,ENERO,11,CAMPO AZUL CELAYA GUANAJUATO,CALLE AVELLANA,
OTROS DELITOS,CELAYA,2025,ENERO,10,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,KENTIA,
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,11,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,SUR 9,
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,12,CELAYA GUANAJUATO,CLAUSTRO DE SAN FRANCISCO,SIN VIOLENCIA
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,13,BARRIO DE LA RESURRECCION RINCÓN DE TAMAYO GUANAJUATO,GENERAL IGNACIO ALLENDE,
ROBOS DIVERSOS,CELAYA,2025,ENERO,24,SAN MIGUEL CELAYA GUANAJUATO,RÍO LERMA,SIN VIOLENCIA
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,20,SAN FRANCISCO CELAYA GUANAJUATO,AVENIDA PASEO DEL SOL,
FRAUDE,CELAYA,2025,ENERO,21,MISION SANTA FE CELAYA GUANAJUATO,MISIÓN DE LOS CLARECIANOS,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,3,LINDAVISTA CELAYA GUANAJUATO,ROSA,
VIOLENCIA FAMILIAR,CELAYA,2025,ENERO,3,EL VERGEL CELAYA GUANAJUATO,ANTONIO PLAZA,
DAÑOS,CELAYA,2025,ENERO,4,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
LESIONES DOLOSAS,CELAYA,2025,ENERO,4,CAMPESTRE DE CELAYA CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,
FRAUDE,CELAYA,2025,ENERO,10,ZONA DE ORO CELAYA GUANAJUATO,LUCIO MARMOLEJO,
OTROS DELITOS,CELAYA,2025,ENERO,5,VILLA DE LOS ARCOS CELAYA GUANAJUATO,BOULEVARD VILLA DE LOS ARCOS,
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2025,ENERO,12,GOEVILLAS DE LOS SAUCES CELAYA GUANAJUATO,BOMBAX,
ROBO A CASA HABITACIÓN,CELAYA,2025,ENERO,6,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,PRIMERA LUIS CORTÁZAR,CON VIOLENCIA
ROBOS DIVERSOS,CELAYA,2025,ENERO,7,ALAMEDA CELAYA GUANAJUATO,OAXACA,SIN VIOLENCIA
OTROS DELITOS,CELAYA,2025,ENERO,7,VILLAS DEL BAJIO III CELAYA GUANAJUATO,VILLA DE CORRALES,
AMENAZAS,CELAYA,2025,ENERO,9,COLONIA CENTRO CELAYA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,
OTROS DELITOS SEXUALES,CELAYA,2025,ENERO,10,NO CATALOGADO,NO CATALOGADO,
HOMICIDIO DOLOSO,CELAYA,2025,ENERO,9,SAN ISIDRO DEL REFUGIO GUANAJUATO,AVENIDA ALLENDE,
LESIONES DOLOSAS,CELAYA,2025,ENERO,5,ALAMEDA CELAYA GUANAJUATO,OAXACA,
OTROS DELITOS,CELAYA,2025,ENERO,6,CELAYA GUANAJUATO,AVENIDA BALEARES,
