delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
OTROS DELITOS,CELAYA,2020,ENERO,6,DE LA RESURRECCION,CALLE MIGUEL HIDALGO,,-100.7597452,20.4245642
OTROS DELITOS,CELAYA,2020,ENERO,6,LA ESCONDIDA,CALLE PRESA DEL INFIERNILLO,,-100.8092712,20.5390481
ROBOS DIVERSOS,CELAYA,2020,ENERO,6,EL VERGEL,CALLE MONTES DE OCA,SIN VIOLENCIA,-100.8052721,20.5147654
ROBO A NEGOCIO,CELAYA,2020,ENERO,6,EL DORADO,CALLE GENERAL IGNACIO ALLENDE,SIN VIOLENCIA,-100.8123464,20.5017957
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,6,EL DORADO,CALLE PLAZA ANTONIO PLAZA,CON VIOLENCIA,-100.8081383,20.5120376
OTROS DELITOS,CELAYA,2020,ENERO,27,EJIDAL,EJIDO MADRILEÑAS,,-100.8239839,20.508052
ROBOS DIVERSOS,CELAYA,2020,ENERO,24,SAN FRANCISCO,AVENIDA PASEO DEL SOL,SIN VIOLENCIA,-100.8059989,20.5044375
ROBOS DIVERSOS,CELAYA,2020,ENERO,24,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA,-100.8130637,20.5196199
AMENAZAS,CELAYA,2020,ENERO,24,ARREGUIN DE ABAJO,CALLE FRANCISCO VILLA,,-100.752783,20.5734177
ROBOS DIVERSOS,CELAYA,2020,ENERO,23,DEL ZAPOTE,CALLE XICHU,SIN VIOLENCIA,-100.8055551,20.5241935
ROBOS DIVERSOS,CELAYA,2020,ENERO,22,SAN FRANCISCO,AVENIDA PASEO DEL SOL,CON VIOLENCIA,-100.8059989,20.5044375
ROBOS DIVERSOS,CELAYA,2020,ENERO,22,RESIDENCIAL CELAYA,CALLE JOSÉ MARÍA LICEAGA,CON VIOLENCIA,-100.8239443,20.5138993
ROBOS DIVERSOS,CELAYA,2020,ENERO,23,EL VERGEL,CALLE MONTES DE OCA,CON VIOLENCIA,-100.8052721,20.5147654
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,20,CONSTIYUYENTES,CALLE EJIDO CERRO PRIETO,SIN VIOLENCIA,-100.8245297,20.5081062
ROBOS DIVERSOS,CELAYA,2020,ENERO,20,LOS FRESNOS,NO CATALOGADO,CON VIOLENCIA,-97.4763733,26.0717438
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,20,TENERIA DEL SANTUARIO,CALLE INDEPENDENCIA,SIN VIOLENCIA,-100.7968208,20.5973007
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,18,LAS CASAS,CALLE PEDRO VARGAS,CON VIOLENCIA,-100.8456842,20.5489361
OTROS DELITOS,CELAYA,2020,ENERO,19,TIERRA Y LIBERTAD,VITALICIO ROBLE,,-100.8048426,20.5417963
ROBOS DIVERSOS,CELAYA,2020,ENERO,20,DEL PARQUE,CALLE PARQUE DEL BOSQUE,CON VIOLENCIA,-100.8262416,20.5380292
ROBOS DIVERSOS,CELAYA,2020,ENERO,15,REAL DEL CAMPESTRE,AVENIDA CONSTITUYENTES,CON VIOLENCIA,-100.7888348,20.5173282
OTROS DELITOS,CELAYA,2020,ENERO,15,RIBERAS DEL CAMPESTRE,RIVERA DEL CAMPESTRE,,-100.7753006,20.5255103
ROBOS DIVERSOS,CELAYA,2020,MARZO,25,JARDINES DE CELAYA 1 RA SECC,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.813248,20.5193955
ROBO A NEGOCIO,CELAYA,2020,MARZO,25,JACARANDAS,CALLE CERRO DE LA CAMPANA,CON VIOLENCIA,-100.8198782,20.5081397
OTROS DELITOS,CELAYA,2020,MARZO,23,LAGOS,CALLE LAGUNA VERDE,,-100.8341559,20.5105535
ROBO DE VEHÍCULO,CELAYA,2020,MARZO,23,ROSA LINDA,BOULEVARD CONSTITUYENTES,CON VIOLENCIA,-100.8440516,20.5188236
LESIONES DOLOSAS,CELAYA,2020,MARZO,24,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2020,ENERO,22,IMPRESIONISTAS,CALLE ANDRÉS QUINTANA ROO,CON VIOLENCIA,-100.8273939,20.5226444
OTROS DELITOS,CELAYA,2020,ENERO,22,RINCONADA ARBOLEDAS,CALLE LAGO PÁTZCUARO,,-100.8367572,20.512322
CONTRA LA SALUD,CELAYA,2020,ENERO,23,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2020,ENERO,21,SAN ANTONIO,CALLE GENERAL MARIANO JIMÉNEZ,SIN VIOLENCIA,-100.8165831,20.5283747
ROBOS DIVERSOS,CELAYA,2020,ENERO,21,ENRIQUE COLUNGA,CALLE RÍO LERMA,SIN VIOLENCIA,-100.8242752,20.5177573
ROBOS DIVERSOS,CELAYA,2020,ENERO,16,EL VERGEL,CALLE MONTES DE OCA,CON VIOLENCIA,-100.8052721,20.5147654
DAÑOS,CELAYA,2020,ENERO,16,SANTA MARIA DEL REFUGIO,CARRETERA CELAYA-SALVATIERRA,,-100.7976993,20.4424187
LESIONES DOLOSAS,CELAYA,2020,ENERO,13,LAS FLORES,AVENIDA PENSAMIENTO,,-100.8159403,20.5033237
AMENAZAS,CELAYA,2020,ENERO,13,DE SANTO CRISTO,PRIVADA SEGUNDA HIDALGO,,-100.8261,20.5204159
LESIONES DOLOSAS,CELAYA,2020,ENERO,13,LAS FLORES,CALLE MARGARITA,,-100.8168688,20.5042509
ROBO A NEGOCIO,CELAYA,2020,ENERO,13,INDUSTRIAL,AVENIDA NORTE 7,SIN VIOLENCIA,-100.8380489,20.5297065
"ALLANAMIENTO DE MORADA, DE DOMICILIO DE PERSONAS JURIDICAS COLECTIVAS Y DE ESTABLECIMIENTOS ABIERTOS AL PUBLICO",CELAYA,2020,ENERO,10,VALLE HERMOSO,CALLE NARDO,,-100.8229128,20.5382417
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,10,VILLAS DEL BAJIO,VILLA DE ARANGO,SIN VIOLENCIA,-100.8646781,20.5595196
ROBO A NEGOCIO,CELAYA,2020,ENERO,10,ALAMEDA,CALLE GUADALUPE VICTORIA,SIN VIOLENCIA,-100.8125696,20.5178873
CONTRA LA SALUD,CELAYA,2020,ENERO,8,ARBOLEDAS DE SAN RAFAEL,AVENIDA UNIVERSIDAD,,-100.8379921,20.5037426
ROBOS DIVERSOS,CELAYA,2020,ENERO,8,NO CATALOGADO,CALLE DIAMANTE,SIN VIOLENCIA,-100.8374132,20.5402071
ROBOS DIVERSOS,CELAYA,2020,ENERO,8,MONTE BLANCO,CALLE EJIDO DEL PUENTE,SIN VIOLENCIA,-100.8298446,20.5042051
AMENAZAS,CELAYA,2020,ENERO,6,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2020,ENERO,6,LA JOYA,CALLE GENERAL MARIANO JIMÉNEZ,,-100.8269993,20.5292181
ROBOS DIVERSOS,CELAYA,2020,ENERO,28,DEL PARQUE,PRIVADA ROSA,SIN VIOLENCIA,-100.8268053,20.5372789
OTROS DELITOS,CELAYA,2020,ENERO,6,NO CATALOGADO,AVENIDA PASEO DE LOS FLAMINGOS,,-100.8556532,20.5284759
OTROS DELITOS,CELAYA,2020,ENERO,5,LAGOS,CALLE LAGO DE TEXCOCO,,-100.8360827,20.5109868
OTROS DELITOS,CELAYA,2020,ENERO,27,VALLE DE LOS NARANJOS,CALLE DE LA EXPLANADA,,-100.8531715,20.5562106
ROBOS DIVERSOS,CELAYA,2020,ENERO,27,LAS FLORES,NO CATALOGADO,SIN VIOLENCIA,-100.8162254,20.5033929
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,27,VILLA DE LOS REYES,CALLE FRANCISCO I. MADERO,CON VIOLENCIA,-100.8529611,20.5452645
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,27,ZONA DE ORO DEL BAJIO,AVENIDA ORO,CON VIOLENCIA,-100.8314408,20.5412529
ROBOS DIVERSOS,CELAYA,2020,ENERO,27,JARDINES DE CELAYA 2 DA SECC,CALLE PASEO DE CELAYA,SIN VIOLENCIA,-100.7934617,20.5162298
ROBOS DIVERSOS,CELAYA,2020,ENERO,23,BENITO JUAREZ,AVENIDA ANENECUILCO,CON VIOLENCIA,-100.802607,20.5397228
OTROS DELITOS,CELAYA,2020,ENERO,23,SAN ANTONIO,CALLE ÁLVARO OBREGÓN,,-100.8130418,20.5289177
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,23,LOS OLIVOS,CIRCUITO VALLE CENTRAL,SIN VIOLENCIA,-100.7703548,20.5463274
LESIONES DOLOSAS,CELAYA,2020,ENERO,22,VALLE DE LOS NARANJOS,CALLE DE LOS ARROYOS,,-100.8498447,20.5545464
DAÑOS,CELAYA,2020,ENERO,22,VALLE DE LOS NARANJOS,CALLE DE LOS ARROYOS,,-100.8498447,20.5545464
SECUESTRO,CELAYA,2020,ENERO,22,LOS ARENALES,AVENIDA LAS CAMELINAS,,-100.8418837,20.5562221
ROBOS DIVERSOS,CELAYA,2020,ENERO,19,ZONA DE ORO DEL BAJIO,CALLE PLATA,CON VIOLENCIA,-100.83152,20.5426231
OTROS DELITOS,CELAYA,2020,ENERO,20,REVOLUCION,CAMINO A JOFRE,,-100.8211879,20.4919318
OTROS DELITOS,CELAYA,2020,ENERO,18,JAUREGUI,CALLE ADOLFO LÓPEZ MATEOS,,-101.3244563,20.6775462
ROBO A NEGOCIO,CELAYA,2020,ENERO,18,ZONA CENTRO,CALLE ÁLVARO OBREGÓN,SIN VIOLENCIA,-100.8134294,20.5246961
ROBOS DIVERSOS,CELAYA,2020,ENERO,18,SANTA MARIA DEL REFUGIO,CARRETERA CELAYA-SALVATIERRA,CON VIOLENCIA,-100.7976993,20.4424187
ROBO A NEGOCIO,CELAYA,2020,MARZO,19,DEL VALLE,CALLE LEANDRO VALLE,SIN VIOLENCIA,-100.8204993,20.5302463
ROBO A NEGOCIO,CELAYA,2020,MARZO,19,NO CATALOGADO,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA,-100.8312983,20.5537848
ROBOS DIVERSOS,CELAYA,2020,MARZO,19,LAS DELICIAS,CARRETERA A QUERÉTARO,SIN VIOLENCIA,-100.7789006,20.5148343
ROBOS DIVERSOS,CELAYA,2020,MARZO,24,VILLAS DE LA ESPERANZA,PROLONGACIÓN MEXICALI,CON VIOLENCIA,-100.7834786,20.5522256
ROBO DE VEHÍCULO,CELAYA,2020,JUNIO,17,DE SANTO CRISTO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8264188,20.5196263
HOMICIDIO DOLOSO,CELAYA,2020,ENERO,25,NUEVO TECNOLOGICO,CALLE GEÓGRAFOS,,-100.8111073,20.5430427
LESIONES DOLOSAS,CELAYA,2020,ENERO,25,EL DORADO,CALLE PLAZA ANTONIO PLAZA,,-100.8081383,20.5120376
ROBOS DIVERSOS,CELAYA,2020,ENERO,24,10 DE ABRIL,NO CATALOGADO,CON VIOLENCIA,-100.8211626,20.5640981
ROBO A NEGOCIO,CELAYA,2020,ENERO,21,ZONA CENTRO,NO CATALOGADO,SIN VIOLENCIA,-100.8155201,20.5203446
OTROS DELITOS,CELAYA,2020,ENERO,13,JARDINES DEL MALECON,CALLE JARDINES DEL VALLE,,-100.7904571,20.5110412
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,13,LOS PINOS,AVENIDA JUAN JOSÉ TORRES LANDA,CON VIOLENCIA,-100.8424641,20.5403898
OTROS DELITOS,CELAYA,2020,ENERO,14,ALAMOS,CALLE RUISEÑOR,,-100.8485886,20.5281578
CONTRA LA SALUD,CELAYA,2020,ENERO,13,NO CATALOGADO,CALLE LOS ZENZONTLES,,-100.8245113,20.5494182
OTROS DELITOS,CELAYA,2020,ENERO,13,EMILIANO ZAPATA,CALLE CARLOS M. PERALTA,,-100.8003511,20.5449734
LESIONES DOLOSAS,CELAYA,2020,ENERO,14,JAUREGUI,CALLE ADOLFO LÓPEZ MATEOS,,-101.3244563,20.6775462
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,12,SANTA RITA,CALLE COLIMA,SIN VIOLENCIA,-100.78774,20.5513475
ROBO A NEGOCIO,CELAYA,2020,ENERO,12,EL PARAISO,AVENIDA TAJÍN,SIN VIOLENCIA,-100.8336565,20.5614858
AMENAZAS,CELAYA,2020,ENERO,13,MONTE BLANCO,2A. PRIVADA DE EJIDO DE SILVA,,-100.8283083,20.5025764
OTROS DELITOS,CELAYA,2020,ENERO,9,ALAMEDA,CALLE GUADALUPE VICTORIA,,-100.8125696,20.5178873
ROBO A NEGOCIO,CELAYA,2020,ENERO,9,ALAMOS,AVENIDA CISNES,CON VIOLENCIA,-100.8504373,20.5297151
ROBOS DIVERSOS,CELAYA,2020,ENERO,9,RAQUET CLUB CROOS,CALLE NICARAGUA,CON VIOLENCIA,-100.830685,20.5454889
ROBO A NEGOCIO,CELAYA,2020,ENERO,6,SAN MARTIN DE CAMARGO,CALLE PONIENTE 6,SIN VIOLENCIA,-100.8108797,20.5563537
ROBO A NEGOCIO,CELAYA,2020,ENERO,6,VILLAS DEL BAJIO,NO CATALOGADO,CON VIOLENCIA,-100.8652558,20.559483
ROBOS DIVERSOS,CELAYA,2020,ENERO,28,LAS ARBOLEDAS,CALLE PASEO DE SAN NICOLÁS DE PARRA,CON VIOLENCIA,-100.8276049,20.5107271
ROBOS DIVERSOS,CELAYA,2020,ENERO,28,RINCONADA ARBOLEDAS,CALLE MONTE EVEREST,SIN VIOLENCIA,-100.8408793,20.5101151
OTROS DELITOS,CELAYA,2020,ENERO,28,SAN MARTIN DE CAMARGO,CALLE ÁLVARO OBREGÓN,,-100.8027514,20.5567315
ROBOS DIVERSOS,CELAYA,2020,ENERO,24,EMILIANO ZAPATA,CALLE PLAN DE SAN LUIS,CON VIOLENCIA,-100.7985001,20.5405642
ROBOS DIVERSOS,CELAYA,2020,ENERO,26,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2020,ENERO,22,LOPEZ PORTILLO,AVENIDA ANENECUILCO,CON VIOLENCIA,-100.8030752,20.535011
ROBOS DIVERSOS,CELAYA,2020,ENERO,23,ALAMEDA,CALLE GUILLERMO PRIETO,CON VIOLENCIA,-100.8066357,20.5302507
ROBOS DIVERSOS,CELAYA,2020,ENERO,23,DE SANTO CRISTO,AVENIDA MIGUEL HIDALGO,SIN VIOLENCIA,-100.8259033,20.5212383
ROBOS DIVERSOS,CELAYA,2020,ENERO,23,SAN MIGUEL,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8205353,20.5200809
ROBOS DIVERSOS,CELAYA,2020,ENERO,23,LOS OLIVOS,AVENIDA PASEO DE LOS OLIVOS,SIN VIOLENCIA,-100.7721702,20.5461474
ROBOS DIVERSOS,CELAYA,2020,ENERO,22,ALAMEDA,CALLE GUADALUPE VICTORIA,CON VIOLENCIA,-100.8125696,20.5178873
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,22,TENERIA DEL SANTUARIO,NO CATALOGADO,SIN VIOLENCIA,-100.7966796,20.5978492
OTROS DELITOS,CELAYA,2020,ENERO,20,SAN JUAN,CALLE JOSÉ ROSAS MORENO,,-100.8187632,20.5138623
OTROS DELITOS,CELAYA,2020,ENERO,19,EMILIANO ZAPATA,HEROES NACIONALES,,-100.7972483,20.5435306
OTROS DELITOS,CELAYA,2020,MARZO,30,NO CATALOGADO,CALLE IGNACIO RAMÍREZ,,-100.808317,20.5176176
DAÑOS,CELAYA,2020,MARZO,31,SANTA MARIA DEL REFUGIO,CARRETERA CELAYA-SALVATIERRA,,-100.7976993,20.4424187
OTROS DELITOS,CELAYA,2020,MARZO,31,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2020,MARZO,19,NO CATALOGADO,PRIVADA SANTA MARGARITA,,-100.8026999,20.5113416
OTROS DELITOS,CELAYA,2020,MARZO,20,QUINTA LOS ARRAYANES,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,,-100.8098948,20.4982671
ROBOS DIVERSOS,CELAYA,2020,MARZO,23,LA CAPILLA,CALLE SAN ANTONIO,CON VIOLENCIA,-100.8398314,20.5529447
ROBO A NEGOCIO,CELAYA,2020,MARZO,23,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA,-100.8319831,20.5540478
ROBOS DIVERSOS,CELAYA,2020,ENERO,25,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8130637,20.5196199
LESIONES DOLOSAS,CELAYA,2020,ENERO,26,RENACIMIENTO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8344175,20.519066
DAÑOS,CELAYA,2020,ENERO,21,DE TIERRAS NEGRAS,PRIVADA IGNACIO ALAS,,-100.8252385,20.5286465
ROBOS DIVERSOS,CELAYA,2020,ENERO,21,VALLE HERMOSO,CALLE DALIA,SIN VIOLENCIA,-100.8227356,20.5410326
HOMICIDIO DOLOSO,CELAYA,2020,ENERO,23,PASEO DEL CAMPESTRE,CALLE TRUENO,,-100.7942103,20.5267796
AMENAZAS,CELAYA,2020,ENERO,23,NO CATALOGADO,CALLE RÍO BRAVO,,-100.8079437,20.524102
OTROS DELITOS,CELAYA,2020,ENERO,17,EJIDAL,CALLE EJIDO DE JOFRE,,-100.8260788,20.5042436
HOMICIDIO DOLOSO,CELAYA,2020,ENERO,20,JARDINES DE CELAYA 1 RA SECC,AVENIDA TRES GUERRAS,,-100.7897017,20.5149507
AMENAZAS,CELAYA,2020,ENERO,16,NAT THA HI,PRIVADA REVOLUCIÓN AGRARIA,,-100.795972,20.5374009
ROBOS DIVERSOS,CELAYA,2020,ENERO,16,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8130637,20.5196199
ROBOS DIVERSOS,CELAYA,2020,ENERO,16,ZONA CENTRO,NO CATALOGADO,SIN VIOLENCIA,-100.8155201,20.5203446
OTROS DELITOS,CELAYA,2020,ENERO,13,ALAMOS,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,,-100.8319831,20.5540478
ROBOS DIVERSOS,CELAYA,2020,ENERO,13,LOS PINOS II,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA,-100.8319831,20.5540478
ROBOS DIVERSOS,CELAYA,2020,ENERO,14,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2020,ENERO,12,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2020,ENERO,11,NUEVA SANTA MARIA,PENSAMIENTO,,-100.8208099,20.5005327
ROBOS DIVERSOS,CELAYA,2020,ENERO,12,TECNOLOGICO,CALLE INDUSTRIALES,CON VIOLENCIA,-100.8075898,20.5453293
AMENAZAS,CELAYA,2020,ENERO,11,LA HERRADURA,NO CATALOGADO,,-100.7823775,20.5525629
DAÑOS,CELAYA,2020,ENERO,6,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8130637,20.5196199
DAÑOS,CELAYA,2020,ENERO,8,HACIENDA DE MUÑIZ,CALLE PLAN DE TUXTEPEC,,-100.8271524,20.5565684
OTROS DELITOS,CELAYA,2020,ENERO,5,VILLA LOS ARCOS,CERRADA VILLAS DEL PALMAR,,-100.8226781,20.491849
ROBOS DIVERSOS,CELAYA,2020,ENERO,5,EL DORADO,CALLE VALENTÍN GÓMEZ FARÍAS,CON VIOLENCIA,-100.8127347,20.5179536
ROBOS DIVERSOS,CELAYA,2020,ENERO,5,RESIDENCIAL ARBOLEDAS,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.828393,20.5192905
ROBOS DIVERSOS,CELAYA,2020,ENERO,4,LAS DELICIAS,CALLE BENITO JUÁREZ,SIN VIOLENCIA,-100.7491497,20.4688429
CONTRA LA SALUD,CELAYA,2020,ENERO,27,VILLAS DE ELGUERA,NO CATALOGADO,,-100.8779759,20.5656711
ROBOS DIVERSOS,CELAYA,2020,ENERO,27,LOS PINOS,AVENIDA JUAN JOSÉ TORRES LANDA,SIN VIOLENCIA,-100.8424641,20.5403898
ROBOS DIVERSOS,CELAYA,2020,ENERO,27,MONTE BLANCO,CALLE EJIDO CERRO PRIETO,SIN VIOLENCIA,-100.8283726,20.5079825
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,23,SAN ANTONIO,CALLE GUANAJUATO,CON VIOLENCIA,-100.8148442,20.5303022
OTROS DELITOS,CELAYA,2020,ENERO,23,FRACCIONAMIENTO PEDREGAL,AVENIDA REAL DE LOS PINOS,,-100.8634146,20.5519858
ROBOS DIVERSOS,CELAYA,2020,ENERO,26,LOPEZ PORTILLO,AVENIDA ANENECUILCO,CON VIOLENCIA,-100.8030752,20.535011
ROBO DE VEHÍCULO,CELAYA,2020,ENERO,22,SANTA JULIA,AVENIDA EL PARAÍSO,CON VIOLENCIA,-100.8246206,20.560981
ROBOS DIVERSOS,CELAYA,2020,ENERO,22,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA,-100.8130637,20.5196199
OTROS DELITOS,CELAYA,2020,MARZO,31,SANTA BARBARA,CALLE FRAY PEDRO DE LEÓN,,-100.809479,20.5085515
OTROS DELITOS,CELAYA,2020,MAYO,27,VILLA LOS ARCOS,NO CATALOGADO,,-100.8226781,20.491849
OTROS DELITOS,CELAYA,2020,MARZO,18,SANTA ANITA,AVENIDA LAS FUENTES,,-100.8297275,20.5270771
CONTRA LA SALUD,CELAYA,2020,MARZO,18,VILLAS DEL ROMERAL,CALLE VILLA DE JUÁREZ,,-100.8047766,20.4979905
ROBOS DIVERSOS,CELAYA,2020,MARZO,19,SAN MIGUEL,CALLE DIEGO RIVERA,CON VIOLENCIA,-100.8206027,20.5191282
OTROS DELITOS,CELAYA,2020,MARZO,30,JARDINES DE CELAYA 3 RA SECC,CALLE ANÍS,,-100.8002499,20.5039183
OTROS DELITOS,CELAYA,2020,MARZO,30,REVOLUCION,CALLE SANTA CECILIA,,-100.8062367,20.5181854
OTROS DELITOS SEXUALES,CELAYA,2020,MARZO,30,LOPEZ PORTILLO,CALLE DOCTOR JOSÉ GERARDO PARRES,,-100.8046508,20.5366847
ROBO A NEGOCIO,CELAYA,2020,MARZO,30,EL DORADO,AVENIDA LICENCIADO BENITO JUÁREZ,SIN VIOLENCIA,-100.8152453,20.5252005
LESIONES DOLOSAS,CELAYA,2020,MARZO,24,ARBOLEDAS DE SAN RAFAEL,NO CATALOGADO,,-100.8379921,20.5037426
ROBO A CASA HABITACIÓN,CELAYA,2020,MARZO,19,EMILIANO ZAPATA,CALLE OTILIO MONTAÑO,SIN VIOLENCIA,-100.7972529,20.5405325
OTROS DELITOS,CELAYA,2020,ENERO,25,LAGOS,CALLE LAGO DE PALOMAS,,-100.8321513,20.5124353
OTROS DELITOS,CELAYA,2020,ENERO,26,DEL BOSQUE,CALLE TAMARINDO,,-100.7945518,20.5054051
ROBOS DIVERSOS,CELAYA,2020,ENERO,28,DE TIERRAS NEGRAS,CALLE LOS AZTECAS,CON VIOLENCIA,-100.8238054,20.528132
OTROS DELITOS,CELAYA,2020,ENERO,20,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2020,ENERO,20,SANTA RITA,CALLE SALTILLO,,-100.7864254,20.550213
VIOLACION,CELAYA,2020,ENERO,20,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2020,ENERO,16,LOS PINOS,NO CATALOGADO,SIN VIOLENCIA,-100.8430302,20.5414044
ROBOS DIVERSOS,CELAYA,2020,ENERO,16,VALLE DEL REAL,CALLE REAL DE POTOSÍ,CON VIOLENCIA,-100.8444412,20.5280842
OTROS DELITOS,CELAYA,2020,ENERO,16,COMPUERTAS DEL CAMPESTRE,AVENIDA LA CANO,,-100.7816243,20.5295159
OTROS DELITOS,CELAYA,2020,ENERO,17,CIUDADELA,CALLE JUVENTINO ROSAS,,-100.8239129,20.556926
CONTRA LA SALUD,CELAYA,2020,ENERO,17,CIUDADELA,CALLE JUVENTINO ROSAS,,-100.8239129,20.556926
OTROS DELITOS,CELAYA,2020,ENERO,16,COMPUERTAS DEL CAMPESTRE,AVENIDA LA CANO,,-100.7816243,20.5295159
ROBO A NEGOCIO,CELAYA,2020,ENERO,16,EL DORADO,CALLE PLAZA ANTONIO PLAZA,SIN VIOLENCIA,-100.8081383,20.5120376
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,16,ALAMEDA,CALLE GUADALUPE VICTORIA,SIN VIOLENCIA,-100.8125696,20.5178873
LESIONES DOLOSAS,CELAYA,2020,ENERO,12,LA HUERTA,CALLE PÍPILA,,-100.8155139,20.518177
ROBOS DIVERSOS,CELAYA,2020,ENERO,13,NUEVA SANTA MARIA,PENSAMIENTO,SIN VIOLENCIA,-100.8208099,20.5005327
LESIONES DOLOSAS,CELAYA,2020,ENERO,13,ALAMEDA,CALLE GUADALUPE VICTORIA,,-100.8125696,20.5178873
OTROS DELITOS,CELAYA,2020,ENERO,13,SAN ANGEL,NO CATALOGADO,,-100.8019868,20.5091283
ROBO A NEGOCIO,CELAYA,2020,ENERO,13,SAN ANTONIO,CALLE GUADALUPE,SIN VIOLENCIA,-100.8282337,20.5444691
ROBO A CASA HABITACIÓN,CELAYA,2020,ENERO,9,JARDINES DE CELAYA 1 RA SECC,CALLE HERÓICO COLEGIO MILITAR,SIN VIOLENCIA,-100.7971069,20.5166537
LESIONES DOLOSAS,CELAYA,2020,ENERO,12,SANTA RITA,PRIVADA CHETUMAL,,-100.7888683,20.5478261
ROBOS DIVERSOS,CELAYA,2020,ENERO,8,QUINTA ARBOLEDAS,CALLE JOSÉ ROSAS MORENO,CON VIOLENCIA,-100.8187632,20.5138623
CONTRA LA SALUD,CELAYA,2020,ENERO,8,RANCHO SECO,AVENIDA LÁZARO CÁRDENAS DEL RÍO,,-100.8096141,20.4911975
AMENAZAS,CELAYA,2020,ENERO,8,RANCHO SECO,NO CATALOGADO,,-100.8084675,20.4899119
LESIONES DOLOSAS,CELAYA,2020,ENERO,8,NUEVA SANTA MARIA,PENSAMIENTO,,-100.8208099,20.5005327
ROBO A TRANSEUNTE,CELAYA,2020,ENERO,8,EL DORADO,CALLE GUADALUPE VICTORIA,SIN VIOLENCIA,-100.8124872,20.5185571
CONTRA LA SALUD,CELAYA,2020,ENERO,8,VILLAS REALES,CALLE DE LA VÍA,,-100.7911229,20.533919
OTROS DELITOS,CELAYA,2020,ENERO,8,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2020,ENERO,28,LAS FLORES,CALLE HELIOTROPO,,-100.815822,20.5027258
ROBOS DIVERSOS,CELAYA,2020,ENERO,28,JACARANDAS,CALLE CERRO DE CULIACÁN,CON VIOLENCIA,-100.8202872,20.5091868
DAÑOS,CELAYA,2020,ENERO,27,JARDINES DE CELAYA 1 RA SECC,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.813248,20.5193955
ROBO A NEGOCIO,CELAYA,2020,ENERO,27,ESTRADA,PRIVADA MORELOS,SIN VIOLENCIA,-100.8141501,20.4900548
ROBO A NEGOCIO,CELAYA,2020,ENERO,27,SEGUNDA FRACCION DE CRESPO,NO CATALOGADO,SIN VIOLENCIA,-100.8832517,20.5160834
