delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
ROBOS DIVERSOS,CELAYA,2022,JUNIO,22,GRANJA LOS ARREGUIN (LAS GRANJAS),EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,CON VIOLENCIA,-100.8312983,20.5537848
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,13,LAGOS,PROLONGACIÓN LAGO ONTARIO,,-100.8349702,20.5083216
AMENAZAS,CELAYA,2022,MAYO,16,SANTA MARIA RESIDENCIAL,CIRCUITO DE LA TORRE,,-100.8074277,20.5592245
ROBO DE GANADO,CELAYA,2022,MAYO,28,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,31,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A CASA HABITACIÓN,CELAYA,2022,MAYO,14,VALLE HERMOSO,CALLE AZALEA,SIN VIOLENCIA,-100.8215506,20.5424542
AMENAZAS,CELAYA,2022,MAYO,13,YUSTIS,CALLE LÁZARO CÁRDENAS,,-100.8657845,20.5819681
ROBO DE VEHÍCULO,CELAYA,2022,MAYO,15,LAS PALMAS,CARRETERA CELAYA-SALVATIERRA,CON VIOLENCIA,-100.808988,20.4880265
CONTRA LA SALUD,CELAYA,2022,JUNIO,24,RANCHO SECO,CALLE MORELOS,,-100.8141501,20.4900548
OTROS DELITOS,CELAYA,2022,JUNIO,24,RANCHO SECO,CALLE MORELOS,,-100.8141501,20.4900548
OTROS DELITOS,CELAYA,2022,MAYO,13,VILLAS DE SAN GABRIEL,CALLE VILLA DEL PEDREGAL,,-100.8075155,20.4984233
ROBO DE VEHÍCULO,CELAYA,2022,MAYO,13,RANCHO SECO,CALLE GUANAJUATO,SIN VIOLENCIA,-100.8152829,20.4880137
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,14,EJIDAL,CALLE REFORMA AGRARIA,,-100.8303556,20.5042156
ROBO A CASA HABITACIÓN,CELAYA,2022,MAYO,14,CAMPO AZUL,CALLE CAFÉ,SIN VIOLENCIA,-100.8315283,20.4917565
ROBOS DIVERSOS,CELAYA,2022,MAYO,13,EJIDAL,CALLE EJIDO SAN NICOLÁS DE PARRA,CON VIOLENCIA,-100.8304293,20.5091132
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,13,SAN RAFAEL,CALLE EJIDO DE LOS PINOS,,-100.8343579,20.5049173
AMENAZAS,CELAYA,2022,MAYO,13,DE SAN MARCOS,CALLE JESÚS ORTIZ,,-100.7566472,20.4222042
OTROS DELITOS,CELAYA,2022,MAYO,14,RANCHO SECO,CALLE VERACRUZ,,-100.8145959,20.4932816
ROBOS DIVERSOS,CELAYA,2022,MAYO,13,RESIDENCIAL ARBOLEDAS,CALLE SIERRA HIMALAYA,CON VIOLENCIA,-100.8269495,20.5176593
ROBOS DIVERSOS,CELAYA,2022,MAYO,14,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
VIOLACION,CELAYA,2022,MAYO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,MAYO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2022,MAYO,15,LA CONCEPCION,PRIVADA MIGUEL HIDALGO,,-100.7938245,20.6155462
ROBOS DIVERSOS,CELAYA,2022,MAYO,15,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2022,MAYO,14,NO CATALOGADO,CALLE PABLO A. DE LA GARZA,CON VIOLENCIA,-100.8477969,20.5256085
ROBO DE VEHÍCULO,CELAYA,2022,MAYO,14,JARDINES DE CELAYA 2 DA SECC,CALLE PASEO DE CELAYA,SIN VIOLENCIA,-100.7934617,20.5162298
AMENAZAS,CELAYA,2022,MAYO,16,CERRITO DE GASCA,PRIVADA RUBÍ,,-101.0624999,20.6177777
DAÑOS,CELAYA,2022,MAYO,13,SAN ROMAN,CAMINO A SAN JOSÉ DE GUANAJUATO,,-100.8447912,20.5333024
OTROS DELITOS SEXUALES,CELAYA,2022,MAYO,13,SANTALUCIA TRES,CALLE CABALLO BLANCO,,-100.8041417,20.5090476
ROBOS DIVERSOS,CELAYA,2022,MAYO,3,VILLAS DEL BAJIO,CALLE VILLA DE LOS GUAMARES,CON VIOLENCIA,-100.8652558,20.559483
CONTRA LA SALUD,CELAYA,2022,MAYO,3,GIRASOLES,CALLE MARGARITA PAZ DE PAREDES,,-100.8386063,20.5231622
LESIONES DOLOSAS,CELAYA,2022,MAYO,3,LOS PINOS,LIANA,,-100.8446139,20.5420763
ROBOS DIVERSOS,CELAYA,2022,MAYO,4,XOCHIPILLI,CALLE ENCINO,SIN VIOLENCIA,-100.8283,20.5383258
AMENAZAS,CELAYA,2022,MAYO,14,EL DORADO,NO CATALOGADO,,-100.8130516,20.5186616
ROBO A CASA HABITACIÓN,CELAYA,2022,MAYO,14,ARBOLEDAS DE CAMARGO,CIRCUITO DE LA LUZ,SIN VIOLENCIA,-100.7841665,20.5519021
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,MAYO,14,REAL DE ARBOLEDAS,CALLE QUINTA JULIETAS,,-100.8445771,20.5129582
FRAUDE,CELAYA,2022,MAYO,3,CONSTIYUYENTES,CAMINO A JOFRE,,-100.8174196,20.5101797
OTROS DELITOS,CELAYA,2022,MAYO,10,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2022,MAYO,11,PRIMERA FRACCION DE CRESPO,CALLE GUADALUPE VICTORIA,,-100.8550243,20.4972815
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,11,PRESA BLANCA,CALLE 5 DE MAYO,,-100.7962828,20.6421976
ROBO DE VEHÍCULO,CELAYA,2022,MAYO,11,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,27,ZONA CENTRO,CALLE DEMOCRACIA,,-100.8126401,20.5205429
AMENAZAS,CELAYA,2022,JUNIO,22,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,22,MADERAS RESIDENCIAL,NO CATALOGADO,,-100.8662604,20.5440651
LESIONES DOLOSAS,CELAYA,2022,JUNIO,23,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2022,MAYO,16,VALLE HERMOSO,AVENIDA TECNOLÓGICO,SIN VIOLENCIA,-100.8208148,20.5424794
LESIONES DOLOSAS,CELAYA,2022,MAYO,22,VILLAS VICENZA,CALLE VÍA CORSO,,-100.8140183,20.5347539
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,31,DE LA RESURRECCION,CALLE MIGUEL HIDALGO,,-100.7597452,20.4245642
ROBO A NEGOCIO,CELAYA,2022,MAYO,13,VALLE HERMOSO,CALLE HORTENSIA,CON VIOLENCIA,-100.8214947,20.5382608
LESIONES DOLOSAS,CELAYA,2022,MAYO,10,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2022,MAYO,4,NO CATALOGADO,CALLE CALCEDONIA,,-100.8360651,20.5383695
ROBOS DIVERSOS,CELAYA,2022,JUNIO,27,SANTA ISABEL,CALLE CERRO DE LOS REMEDIOS,SIN VIOLENCIA,-100.8210321,20.506076
ROBOS DIVERSOS,CELAYA,2022,JUNIO,29,NO CATALOGADO,CAMINO A SAN JOSÉ DE GUANAJUATO,SIN VIOLENCIA,-100.8505088,20.5352406
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,28,LAS DELICIAS,PRIVADA ARIES,,-100.775985,20.5167836
OTROS DELITOS,CELAYA,2022,MAYO,13,GASCA,NO CATALOGADO,,-100.8555952,20.6045769
DAÑOS,CELAYA,2022,MAYO,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2022,MAYO,15,VALLE DE LOS NARANJOS,PRIVADA DE LOS NARANJOS,,-100.8492559,20.5542049
LESIONES DOLOSAS,CELAYA,2022,MAYO,16,RESIDENCIAL CELAYA,CALLE JOSÉ MARÍA LICEAGA,,-100.8239443,20.5138993
AMENAZAS,CELAYA,2022,MAYO,16,VALLE DE GIRASOLES,CALLE HIGUERA,,-100.8338959,20.5360493
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,16,HACIENDA DE MUÑIZ,PRIVADA PLAN CORRALITOS,,-100.8271524,20.5565684
LESIONES DOLOSAS,CELAYA,2022,MAYO,16,LOS ARENALES,CALLE JUVENTINO ROSAS,,-100.8239129,20.556926
OTROS DELITOS,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2022,MAYO,16,SEGUNDA FRACCION DE CRESPO,CALLE BENITO JUÁREZ,,-100.8864286,20.515663
LESIONES DOLOSAS,CELAYA,2022,MAYO,16,SANTA MARIA RESIDENCIAL,CIRCUITO DE LA TORRE,,-100.8074277,20.5592245
ROBO DE VEHÍCULO,CELAYA,2022,MAYO,15,MICHINELAS,NO CATALOGADO,SIN VIOLENCIA,-100.8232786,20.4750178
HOMICIDIO DOLOSO,CELAYA,2022,MAYO,16,DE TIERRAS NEGRAS,CALLE MARIANO ABASOLO,,-100.8237509,20.5273496
ROBO DE VEHÍCULO,CELAYA,2022,MAYO,15,MISION SANTA FE,CAMINO A SAN MIGUEL OCTOPAN,SIN VIOLENCIA,-100.7941474,20.5492797
DAÑOS,CELAYA,2022,MAYO,16,LA CRUZ,CALLE MORELOS,,-100.7526322,20.5764026
OTROS DELITOS,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2022,MAYO,13,RESIDENCIAL CAMPANARIO,CAMINO REAL,CON VIOLENCIA,-96.2203407,19.2060586
LESIONES DOLOSAS,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2022,MAYO,16,LA LAJA,BENITO JUÁREZ,,-100.7608487,20.5310976
HOMICIDIO DOLOSO,CELAYA,2022,MAYO,15,IMPERIAL,INDEPENDENCIA,,-100.8414094,20.525483
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2022,MAYO,4,SANTA ISABEL,CALLE SANTA CLARA,,-100.8206773,20.5048346
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,4,NO CATALOGADO,CALLE JADEITA,,-100.8366351,20.5372341
ROBOS DIVERSOS,CELAYA,2022,MAYO,23,CONSTIYUYENTES,2A. PROLONGACIÓN IGNACION ALLENDE,SIN VIOLENCIA,-100.8136583,20.5206815
ROBOS DIVERSOS,CELAYA,2022,MAYO,10,ZONA DE ORO,CALLE ALBINO GARCÍA,CON VIOLENCIA,-100.8354272,20.5261868
ROBOS DIVERSOS,CELAYA,2022,JUNIO,23,ZONA CENTRO,NO CATALOGADO,SIN VIOLENCIA,-100.8155201,20.5203446
ROBO A NEGOCIO,CELAYA,2022,JUNIO,10,RESIDENCIAL CELAYA,CALLE MUTUALISMO,CON VIOLENCIA,-100.8233821,20.5139016
LESIONES DOLOSAS,CELAYA,2022,JUNIO,13,TIERRA Y LIBERTAD,AVENIDA ANENECUILCO,,-100.801623,20.5457908
CONTRA LA SALUD,CELAYA,2022,JUNIO,13,SANTA MARIA DEL REFUGIO,PROLONGACIÓN HIDALGO,,-100.828951,20.5516971
ROBO A NEGOCIO,CELAYA,2022,JUNIO,13,EL CAMPANARIO,AVENIDA DE LAS TORRES,SIN VIOLENCIA,-100.8574391,20.560475
OTROS DELITOS,CELAYA,2022,JUNIO,14,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2022,JUNIO,14,SAN ANTONIO,CALLE LOS AZTECAS,CON VIOLENCIA,-100.8163354,20.5273658
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,JUNIO,14,SANTOS DEGOLLADO (EL BECERRO),CALLE AGUASCALIENTES,,-100.8469105,20.5474083
AMENAZAS,CELAYA,2022,MAYO,15,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2022,MAYO,17,LOS PINOS,ANDADOR EL SAÚCO,,-100.842947,20.5414127
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,12,EMILIANO ZAPATA,CALLE HERMANOS SERDÁN,,-100.7978441,20.5406157
AMENAZAS,CELAYA,2022,MAYO,16,DE LA ESPERANZA,NO CATALOGADO,,-100.8440885,20.5343545
ROBOS DIVERSOS,CELAYA,2022,JUNIO,28,VILLAS DE LA HACIENDA,CALLE VILLA VERDE,SIN VIOLENCIA,-100.8345432,20.5519089
ROBO A CASA HABITACIÓN,CELAYA,2022,JUNIO,28,ENRIQUE COLUNGA,CALLE SIERRA NEVADA,SIN VIOLENCIA,-100.829336,20.5163168
AMENAZAS,CELAYA,2022,JUNIO,28,SANTOS DEGOLLADO (EL BECERRO),CALLE INDUSTRIA ELÉCTRICA,,-100.8551153,20.5436893
AMENAZAS,CELAYA,2022,JUNIO,27,NUEVA SANTA MARIA,CALLE CORTÁZAR,,-100.8208246,20.5004526
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,28,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,JUNIO,28,ZONA CENTRO,CALLE JOSÉ MARÍA MORELOS,,-100.8112885,20.5279612
DAÑOS,CELAYA,2022,MAYO,16,TENERIA DEL SANTUARIO,CARRETERA CELAYA-SAN MIGUEL DE ALLENDE,,-100.5875387,20.5463016
ABUSO DE CONFIANZA,CELAYA,2022,MAYO,17,VALLE DEL REAL,CALLE REAL DEL SEMINARIO,,-100.8450301,20.5276738
HOMICIDIO DOLOSO,CELAYA,2022,MAYO,15,LA CRUZ,CALLE INDEPENDENCIA,,-100.8516017,20.547049
LESIONES DOLOSAS,CELAYA,2022,MAYO,15,NO CATALOGADO,AVENIDA 12 DE OCTUBRE,,-100.8368086,20.5278187
AMENAZAS,CELAYA,2022,MAYO,16,PLANCARTE,NO CATALOGADO,,-100.7978896,20.5883505
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2022,MAYO,17,LATINOAMERICANA,CALLE CORAL,,-100.8378575,20.5427343
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,17,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,16,JACARANDAS,CALLE CERRO DE CULIACÁN,,-100.8202872,20.5091868
HOMICIDIO DOLOSO,CELAYA,2022,MAYO,17,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,MAYO,17,RANCHO SECO,PRIVADA BAJA CALIFORNIA,,-100.815627,20.4943614
DAÑOS,CELAYA,2022,MAYO,15,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2022,MAYO,16,IMPRESIONISTAS,CALLE MANUEL DOBLADO,,-100.8235032,20.5232447
DAÑOS,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2022,MAYO,16,10 DE ABRIL,AVENIDA TECNOLÓGICO,CON VIOLENCIA,-100.8218559,20.5626876
LESIONES DOLOSAS,CELAYA,2022,MAYO,18,MICHINELAS,PRIVADA MORELOS,,-100.8201319,20.4754341
HOMICIDIO DOLOSO,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,MAYO,16,MEDITERRANEO,AVENIDA 2 DE ABRIL,,-100.7998624,20.521566
AMENAZAS,CELAYA,2022,MAYO,16,NO CATALOGADO,AVENIDA MÉXICO JAPON,,-100.7997042,20.5501292
LESIONES DOLOSAS,CELAYA,2022,MAYO,14,VALLE DEL REAL,CALLE REAL DE POTOSÍ,,-100.8444412,20.5280842
ROBO A CASA HABITACIÓN,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBO A NEGOCIO,CELAYA,2022,MAYO,4,EL DORADO,BOULEVARD ADOLFO LÓPEZ MATEOS,CON VIOLENCIA,-100.8130637,20.5196199
AMENAZAS,CELAYA,2022,MAYO,13,DE TIERRAS NEGRAS,PRIVADA VICENTE CORTEZ,,-100.826232,20.5272916
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,2,SANTA MARIA,CALLE LEÓN,,-100.8836556,20.5410431
CONTRA LA SALUD,CELAYA,2022,MAYO,3,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2022,JUNIO,13,SAN RAFAEL,CALLE EJIDO DE SANTA TERESA,,-100.8367861,20.5012141
CONTRA LA SALUD,CELAYA,2022,JUNIO,14,ARBOLEDAS DE SAN RAFAEL,CALLE PORTALES,,-100.8379921,20.5037426
ROBOS DIVERSOS,CELAYA,2022,JUNIO,14,SEGUNDA FRACCION DE CRESPO,NO CATALOGADO,SIN VIOLENCIA,-100.8832517,20.5160834
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,13,MEXICO,CALLE LA VENTA,,-100.8285451,20.5474608
AMENAZAS,CELAYA,2022,JUNIO,13,ENRIQUE COLUNGA,AVENIDA PROFESOR FRANCISCO JUÁREZ,,-100.8257735,20.5190344
HOMICIDIO DOLOSO,CELAYA,2022,JUNIO,13,DE TIERRAS NEGRAS,CALLE MARIANO ABASOLO,,-100.8237509,20.5273496
DAÑOS,CELAYA,2022,MAYO,15,PORTA MAGGIORE CLUB RESIDENCIAL,NO CATALOGADO,,-100.8252868,20.5737094
"DE LOS DELITOS DE FALSIFICACION, CONTRA LA FE PUBLICA E INFORMATICOS",CELAYA,2022,MAYO,12,JACARANDAS,CALLE CERRO DE CULIACÁN,,-100.8202872,20.5091868
CONTRA LA SALUD,CELAYA,2022,MAYO,12,VALLE HERMOSO,AVENIDA TECNOLÓGICO,,-100.8208148,20.5424794
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,26,LA RESURRECCION,CALLE SÓSTENES ROCHA,,-100.8107151,20.5178153
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,25,PRESA BLANCA,NO CATALOGADO,,-100.7919444,20.6422222
LESIONES DOLOSAS,CELAYA,2022,MAYO,25,PORTA MAGGIORE CLUB RESIDENCIAL,JUVENTINO ROSAS - CELAYA,,-100.8252868,20.5737094
FRAUDE,CELAYA,2022,MAYO,25,COMPUERTAS DEL CAMPESTRE,NO CATALOGADO,,-100.781715,20.5311984
OTROS DELITOS,CELAYA,2022,MAYO,8,LOS PINOS II,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,,-100.8319831,20.5540478
ROBOS DIVERSOS,CELAYA,2022,JUNIO,27,LIBERACION,CALLE CUAUHTÉMOC,SIN VIOLENCIA,-100.7942929,20.5289682
ROBOS DIVERSOS,CELAYA,2022,JUNIO,22,TIERRA Y LIBERTAD,CALLE JOJUTLA,SIN VIOLENCIA,-100.8015011,20.5446828
OTROS DELITOS,CELAYA,2022,JUNIO,22,CONSTIYUYENTES,CAMINO A JOFRE,,-100.8174196,20.5101797
VIOLENCIA FAMILIAR,CELAYA,2022,JUNIO,22,SANTA ISABEL,CALLE SANTA LUCÍA,,-100.8197644,20.5053758
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,17,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,MAYO,17,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR,CELAYA,2022,MAYO,11,OJO SECO,CALLE VENUSTIANO CARRANZA,,-100.7969444,20.3855555
VIOLACION,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
FRAUDE,CELAYA,2022,MAYO,12,LOS NARANJOS,AVENIDA PASEO DE LOS NARANJOS,,-100.8465964,20.5526963
OTROS DELITOS,CELAYA,2022,MAYO,12,ALAMEDA,CALLE GUILLERMO PRIETO,,-100.8066357,20.5302507
ROBOS DIVERSOS,CELAYA,2022,MAYO,12,VALLE DE GIRASOLES,CALLE VALLE DEL AVELLANO ORIENTE,SIN VIOLENCIA,-100.8406925,20.5299681
OTROS DELITOS SEXUALES,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2022,MAYO,12,FLORESTA,CALLE DE LA ROSA,,-100.8185665,20.5046553
AMENAZAS,CELAYA,2022,MAYO,17,SAN JOSE DE GUANAJUATO,CAMINO A SAN JOSÉ DE GUANAJUATO,,-100.8926415,20.5515147
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,17,EL SAUZ,CALLE FRANCISCO I. MADERO,,-100.7883795,20.5149741
ROBOS DIVERSOS,CELAYA,2022,MAYO,17,RESIDENCIAL CELAYA,CALLE MUTUALISMO,CON VIOLENCIA,-100.8233821,20.5139016
LESIONES DOLOSAS,CELAYA,2022,MAYO,11,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2022,MAYO,17,LA CRUZ,PRIVADA ALDAMA,,-100.7968319,20.4593976
AMENAZAS,CELAYA,2022,MAYO,17,EL DORADO,CALLE PÍPILA,,-100.8155139,20.518177
OTROS DELITOS,CELAYA,2022,MAYO,12,SEGUNDA FRACCION DE CRESPO,CARRETERA QUERÉTARO-IRAPUATO,,-100.8832517,20.5160834
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,16,LA LAJA,EMILIANO ZAPATA,,-100.762422,20.5280629
ROBOS DIVERSOS,CELAYA,2022,MAYO,17,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2022,MAYO,16,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2022,MAYO,16,ZONA CENTRO,NO CATALOGADO,SIN VIOLENCIA,-100.8155201,20.5203446
AMENAZAS,CELAYA,2022,MAYO,15,PORTA MAGGIORE CLUB RESIDENCIAL,NO CATALOGADO,,-100.8252868,20.5737094
VIOLACION,CELAYA,2022,MAYO,15,GUADALUPE,CALLE LOS MEZQUITES,,-100.8297744,20.5579302
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,15,LUIS DONALDO COLOSIO,CALLE EL SAUZ,,-100.8112885,20.5279612
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,13,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2022,MAYO,13,PORTONES DE LA HACIENDA,EJE NORPONIENTE / AVENIDA MÉXICO JAPÓN,,-100.8465467,20.5111947
LESIONES DOLOSAS,CELAYA,2022,JUNIO,8,SAN JUAN,CALLE LICENCIADO MARIANO AZUELA,,-100.819626,20.5127456
OTROS DELITOS,CELAYA,2022,JUNIO,8,CASCO VIEJO,NO CATALOGADO,,-100.8162652,20.5752586
ROBOS DIVERSOS,CELAYA,2022,JUNIO,9,DEL VALLE,CALLE LEANDRO VALLE,CON VIOLENCIA,-100.8204993,20.5302463
ROBO A NEGOCIO,CELAYA,2022,JUNIO,9,LAS ARBOLEDAS,BOULEVARD CONSTITUYENTES,CON VIOLENCIA,-100.8241507,20.5127676
ROBOS DIVERSOS,CELAYA,2022,JUNIO,9,VILLA LOS ARCOS,NO CATALOGADO,CON VIOLENCIA,-100.8226781,20.491849
AMENAZAS,CELAYA,2022,JUNIO,7,ROQUE,CALLE IGNACIO ALLENDE,,-100.8379183,20.5814593
ROBOS DIVERSOS,CELAYA,2022,JUNIO,7,DE SANTO CRISTO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8264188,20.5196263
FRAUDE,CELAYA,2022,JUNIO,14,VILLA DE LOS REYES,CALLE ZACATECAS,,-100.8015654,20.5228621
ROBOS DIVERSOS,CELAYA,2022,JUNIO,8,LAS FLORES,CALLE AZUCENA,SIN VIOLENCIA,-100.8161644,20.5041964
ROBO A CASA HABITACIÓN,CELAYA,2022,MAYO,19,SAN JOSE DE GUANAJUATO,PRIVADA MORELOS,SIN VIOLENCIA,-100.8924274,20.5559285
ABUSO DE CONFIANZA,CELAYA,2022,MAYO,20,PUNTA ARENA,NO CATALOGADO,,-100.7898824,20.508584
OTROS DELITOS,CELAYA,2022,MAYO,17,MISION SANTA FE,CALLE VERACRUZ,,-100.7933062,20.5478349
ROBO A NEGOCIO,CELAYA,2022,MAYO,6,NAT THA HI,AVENIDA IRRIGACIÓN,CON VIOLENCIA,-100.7969321,20.536649
ROBOS DIVERSOS,CELAYA,2022,MAYO,7,QUINTAS SANTA MARIA,EL PARAÍSO,CON VIOLENCIA,-100.8197096,20.560724
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,6,CUAUHTEMOC,CALLE CIGÜEÑA,,-100.8112885,20.5279612
ROBOS DIVERSOS,CELAYA,2022,MAYO,23,JARDINES DE CELAYA 1 RA SECC,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.813248,20.5193955
HOMICIDIO DOLOSO,CELAYA,2022,MAYO,25,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2022,MAYO,25,LIBERACION,CALLE ROMANA JARQUÍN,,-100.7973728,20.5261819
LESIONES DOLOSAS,CELAYA,2022,JUNIO,29,RESIDENCIAL CAMPANARIO,AUTOPISTA DE PEAJE CELAYA-SALAMANCA,,-100.8380919,20.5571522
DAÑOS,CELAYA,2022,JUNIO,30,LOS PINOS,AVENIDA JUAN JOSÉ TORRES LANDA,,-100.8424641,20.5403898
LESIONES DOLOSAS,CELAYA,2022,MAYO,12,SAN JUANICO,CALLE ACERINA,,-100.8371413,20.5412717
OTROS DELITOS,CELAYA,2022,MAYO,11,OBRERO MUNDIAL,CALLE OBRERO MUNDIAL,,-100.7987995,20.5218401
LESIONES DOLOSAS,CELAYA,2022,MAYO,12,DEL BOSQUE,PRIVADA DE PATOL,,-100.7964077,20.5053101
ROBOS DIVERSOS,CELAYA,2022,MAYO,12,SAN RAFAEL,AMPLIACIÓN PIÑONES,CON VIOLENCIA,-100.834915,20.5030153
FRAUDE,CELAYA,2022,MAYO,12,EJIDAL,CALLE EJIDOS LOS AGUIRRE,,-100.8242688,20.5076311
VIOLENCIA FAMILIAR,CELAYA,2022,MAYO,12,CAMPO AZUL,AVENIDA HIERBA BUENA,,-100.832087,20.4924952
ROBOS DIVERSOS,CELAYA,2022,MAYO,11,DEL ZAPOTE,CALLE CHAPALA,CON VIOLENCIA,-100.8065543,20.5224743
