delito,municipio,anio,mes_nombre,dia,colonia,calle,forma_accion,longitud,latitud
OTROS DELITOS,CELAYA,2023,FEBRERO,21,LAS INSURGENTES CELAYA GUANAJUATO,VICENTA ESPINOZA,,-100.7963807,20.5241165
OTROS DELITOS,CELAYA,2023,FEBRERO,20,BARRIO DE SAN JUAN RINCÓN DE TAMAYO GUANAJUATO,LICENCIADO ADOLFO LÓPEZ MATEOS,,-100.7531089,20.4206512
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,20,COLONIA LOS ANGELES UNIDAD HABITACIONAL DE TIERRAS NEGRAS CELAYA GUANAJUATO,CONSTITUCIÓN,SIN VIOLENCIA,-100.8262755,20.5304701
DAÑOS,CELAYA,2023,FEBRERO,21,COLONIA LOS ANGELES LA JOYA CELAYA GUANAJUATO,FRANCISCO JUÁREZ,,-100.8263258,20.5286782
FRAUDE,CELAYA,2023,FEBRERO,21,DEPORTIVA CORTAZAR GUANAJUATO,AVENIDA IRRIGACIÓN,,-100.8161484,20.5361663
OTROS DELITOS,CELAYA,2023,FEBRERO,21,EL CAMPANARIO CELAYA GUANAJUATO,CAMINO DE LAS TORRES,,-100.8363591,20.5562007
AMENAZAS,CELAYA,2023,FEBRERO,21,EMILIANO ZAPATA CELAYA GUANAJUATO,CALLE HERIBERTO JARA,,-100.7994102,20.5414821
CONTRA LA SALUD,CELAYA,2023,FEBRERO,22,LATINOAMERICANA CELAYA GUANAJUATO,BOLIVIA,,-100.835,20.5439986
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,20,JUAN MARTÍN GUANAJUATO,CALLE BENITO JUAREZ,CON VIOLENCIA,-100.7491497,20.4688429
OTROS DELITOS,CELAYA,2023,FEBRERO,1,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2023,FEBRERO,5,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2023,FEBRERO,23,BARRIO DE SANTIAGUITO CELAYA GUANAJUATO,HERMENEGILDO GALEANA,,-100.8203922,20.5264936
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,23,CIUDADELA CELAYA GUANAJUATO,PLAN DE GUADALUPE,SIN VIOLENCIA,-100.8248109,20.554817
OTROS DELITOS,CELAYA,2023,FEBRERO,26,CAMARGO CELAYA GUANAJUATO,PUERTA DE CEDRO,,-100.8017587,20.5593035
OTROS DELITOS,CELAYA,2023,FEBRERO,26,SANTA RITA CELAYA GUANAJUATO,JALAPA,,-100.7848062,20.5474103
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,26,CELAYA GUANAJUATO,CAMINOS DE GUANAJUATO,,-100.804248,20.5080179
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,27,ALAMOS CELAYA GUANAJUATO,QUETZALLI,,-100.850414,20.5302272
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,27,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,28,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2023,FEBRERO,28,RANCHO SECO CELAYA GUANAJUATO,BAJA CALIFORNIA,,-100.815627,20.4943614
FRAUDE,CELAYA,2023,FEBRERO,28,EJIDAL CELAYA GUANAJUATO,EJIDO DE SAN NICOLÁS DE PARRA,,-100.826528,20.5072489
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,23,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2023,FEBRERO,23,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,24,SAN ANTONIO CELAYA GUANAJUATO,GENERAL MARIANO JIMÉNEZ,SIN VIOLENCIA,-100.8165831,20.5283747
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,24,10 DE ABRIL CELAYA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,SIN VIOLENCIA,-100.8216727,20.5640359
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,24,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,25,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,28,MONTE BLANCO CELAYA GUANAJUATO,EJIDO DE SAN NICOLÁS DE PARRA,,-100.826528,20.5072489
CONTRA LA SALUD,CELAYA,2023,FEBRERO,23,BRISAS DEL CARMEN CELAYA GUANAJUATO,CARACOL,,-100.7852147,20.5422259
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,10,CENTRAL DE ABASTOS CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,,-100.806339,20.5117834
ROBO A TRANSEUNTE,CELAYA,2023,FEBRERO,10,VALLE DEL REAL CELAYA GUANAJUATO,CARDENAL,CON VIOLENCIA,-100.8461272,20.5299519
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,17,LA JOYA CELAYA GUANAJUATO,RUBI,SIN VIOLENCIA,-100.8289822,20.5295631
CONTRA LA SALUD,CELAYA,2023,FEBRERO,17,SANTOS DEGOLLADO CELAYA GUANAJUATO,CHÁVEZ MORADO SUR,,-100.8585146,20.5522134
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,18,EMILIANO ZAPATA EMILIANO ZAPATA GUANAJUATO,LICENCIADO ANTONIO DÍAZ SOTO Y GAMA,,-100.8000801,20.5413731
AMENAZAS,CELAYA,2023,FEBRERO,18,EMILIANO ZAPATA EMILIANO ZAPATA GUANAJUATO,LICENCIADO ANTONIO DÍAZ SOTO Y GAMA,,-100.8000801,20.5413731
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,15,LOS OLIVOS CELAYA GUANAJUATO,PIPANCO,CON VIOLENCIA,-100.7729648,20.546132
HOMICIDIO DOLOSO,CELAYA,2023,FEBRERO,16,JACARANDAS CELAYA GUANAJUATO,ESCUADRÓN 201,,-100.8221662,20.5090184
AMENAZAS,CELAYA,2023,FEBRERO,16,HACIENDA DEL SOL CELAYA GUANAJUATO,HACIENDA LA ESPERANZA,,-100.8406755,20.5513058
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,22,FRACCIONAMIENTO DE DON GU CELAYA GUANAJUATO,HACIENDA DEL OLIVAR,CON VIOLENCIA,-100.8510573,20.5601084
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,22,CENTRAL DE ABASTOS CELAYA GUANAJUATO,AVENIDA CONSTITUYENTES,SIN VIOLENCIA,-100.806339,20.5117834
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,24,EL CAMPANARIO CELAYA GUANAJUATO,CAMINO DE LAS TORRES,CON VIOLENCIA,-100.8363591,20.5562007
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,24,EMETERIA VALENCIA CELAYA GUANAJUATO,MA.CONCEPCION VIUDA DE SAN ROMAN,,-100.8149784,20.5104054
HOMICIDIO DOLOSO,CELAYA,2023,FEBRERO,2,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2023,FEBRERO,2,VILLAS DEL BAJIO II CELAYA GUANAJUATO,VILLA DE ANGELES,,-100.8655544,20.562921
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,1,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2023,FEBRERO,1,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,FEBRERO,2,CELAYA GUANAJUATO,REFORMA,,-100.8407374,20.5509211
DAÑOS,CELAYA,2023,FEBRERO,2,SAN JUAN DE LA VEGA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,,-100.7755363,20.7152879
VIOLENCIA FAMILIAR,CELAYA,2023,ENERO,18,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,8,SAN MIGUEL OCTOPAN SAN MIGUEL OCTOPAN GUANAJUATO,QUINTANA ROO,,-100.7463568,20.5708538
AMENAZAS,CELAYA,2023,FEBRERO,8,VILLAS VILLA DE LA ESPERANZA CELAYA GUANAJUATO,GRANADA NORTE,,-100.8383595,20.5306034
CONTRA LA SALUD,CELAYA,2023,FEBRERO,19,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,19,EJIDAL CELAYA GUANAJUATO,EJIDO LA CANO,,-100.8229192,20.506202
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,20,LA MISION CELAYA GUANAJUATO,MISIÓN DE SANTA TERESA,SIN VIOLENCIA,-100.8320562,20.549148
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,20,BENITO JUÁREZ BENITO JUAREZ GUANAJUATO,PRESA SOLIS,,-100.806222,20.539585
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,23,CIUDAD INDUSTRIAL DE CELAYA CELAYA GUANAJUATO,NORTE II,SIN VIOLENCIA,-100.8203855,20.5547688
OTROS DELITOS,CELAYA,2023,FEBRERO,26,GUANAJUATO,CALLE NIÑOS HEROES,,-100.7974021,20.5384787
DAÑOS,CELAYA,2023,FEBRERO,27,RENACIMIENTO CELAYA GUANAJUATO,MURILLO,,-100.8302474,20.5202777
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,27,COLONIA CENTRO CELAYA GUANAJUATO,JOSÉ MARIA MORELOS,SIN VIOLENCIA,-100.8013128,20.5206699
ROBO A NEGOCIO,CELAYA,2023,FEBRERO,28,GUANAJUATO CELAYA GUANAJUATO,AVENIDA MÉXICO JAPÓN,SIN VIOLENCIA,-100.7997042,20.5501292
DAÑOS,CELAYA,2023,FEBRERO,28,NAT THA HI CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,,-100.7969321,20.536649
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,27,PROGRESO DE SOLIDARIDAD 1 CELAYA GUANAJUATO,RIO VERDE,SIN VIOLENCIA,-100.7896225,20.5046696
DAÑOS,CELAYA,2023,FEBRERO,27,3 GUERRAS CELAYA GUANAJUATO,SIN REFERENCIA NÚMERO 552,,-100.7895616,20.5152528
DAÑOS,CELAYA,2023,FEBRERO,28,EXELARIS CELAYA GUANAJUATO,AVENIDA IRRIGACIÓN,,-100.8128789,20.5365689
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,28,RANCHO SECO CELAYA GUANAJUATO,SEGUNDA PRIVADA DE CHIHUAHUA,CON VIOLENCIA,-100.8085793,20.4928232
ROBO A CASA HABITACIÓN,CELAYA,2023,FEBRERO,27,GUANAJUATO,PEÑAS ALTAS,CON VIOLENCIA,-100.7637464,20.4534277
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,27,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,DEL GLACIAR,,-100.8527238,20.5561523
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,28,JARDINES DEL SUR CELAYA GUANAJUATO,ROBLE ROJO,SIN VIOLENCIA,-100.7943993,20.5125763
DAÑOS,CELAYA,2023,FEBRERO,28,VILLAS DEL ROMERAL CELAYA GUANAJUATO,VILLA ESCALANTE,,-100.8053221,20.4967125
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,28,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,FEBRERO,9,SAN MIGUEL CELAYA GUANAJUATO,DIEGO RIVERA,,-100.8206027,20.5191282
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,17,FRACCIONAMIENTO DEL BOSQUE CELAYA GUANAJUATO,CALLE PARAÍSO,,-100.7955604,20.5049271
OTROS DELITOS,CELAYA,2023,FEBRERO,17,SAN JUAN DE LA VEGA GUANAJUATO,SAN MIGUEL DE ALLENDE - CELAYA,,-100.7755363,20.7152879
OTROS DELITOS,CELAYA,2023,FEBRERO,18,JARDINES DEL SUR CELAYA GUANAJUATO,ARALIA,,-100.7943993,20.5125763
HOMICIDIO DOLOSO,CELAYA,2023,FEBRERO,18,BARRIO DE SAN JUAN RINCÓN DE TAMAYO GUANAJUATO,CALLE PRIVADA LIBERTAD,,-100.7550156,20.419728
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,17,SAN FRANCISCO CELAYA GUANAJUATO,PLAZA SAN CARLOS,,-100.8060587,20.5049347
VIOLACION,CELAYA,2023,FEBRERO,25,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,20,PROGRESO DE SOLIDARIDAD 1 CELAYA GUANAJUATO,RIO VERDE,SIN VIOLENCIA,-100.7896225,20.5046696
CONTRA LA SALUD,CELAYA,2023,FEBRERO,20,FRACCIONAMIENTO DE DON GU CELAYA GUANAJUATO,HACIENDA DE BOCAS,,-100.8501786,20.557518
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,27,VILLAS DEL BAJIO I CELAYA GUANAJUATO,VILLA DE LAS GUAMARES,,-100.865873,20.559085
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,3,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,FEBRERO,4,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
CONTRA LA SALUD,CELAYA,2023,FEBRERO,8,LAS FLORES CELAYA GUANAJUATO,CLAVEL,,-100.8160994,20.5042772
HOMICIDIO DOLOSO,CELAYA,2023,ENERO,29,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,ENERO,27,EJIDAL CELAYA GUANAJUATO,CALLE REFORMA AGRARIA,,-100.8303556,20.5042156
DAÑOS,CELAYA,2023,ENERO,16,LAS FUENTES CELAYA GUANAJUATO,NO CATALOGADO,,-100.8303323,20.5230905
AMENAZAS,CELAYA,2023,ENERO,27,GUANAJUATO,PASEO DE PUERTA REAL,,-100.8175752,20.5453403
FRAUDE,CELAYA,2023,FEBRERO,8,VALLE DE LOS NARANJOS CELAYA GUANAJUATO,DEL BOSQUE,,-100.8508677,20.5542277
CONTRA LA SALUD,CELAYA,2023,FEBRERO,8,LAS AVES CELAYA GUANAJUATO,LAS ÁGUILAS,,-100.824593,20.54878
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,20,LOS OLIVOS CELAYA GUANAJUATO,AVENIDA BALEARES,,-100.7718166,20.5518247
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,22,IMPERIAL CELAYA GUANAJUATO,LUIS DONALDO COLOSIO,,-100.845493,20.5474323
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
HOMICIDIO DOLOSO,CELAYA,2023,FEBRERO,27,CELAYA GUANAJUATO,¿ ¿¿¿ ¿ ¿¿¿¿ ¿¿¿¿,,-100.8112885,20.5279612
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,27,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,GALEANA,,-100.7630007,20.6255467
AMENAZAS,CELAYA,2023,FEBRERO,27,CELAYA GUANAJUATO,CERRADA VILLA DEL SECRETO,,-100.8222659,20.493254
AMENAZAS,CELAYA,2023,FEBRERO,27,EJIDAL CELAYA GUANAJUATO,EJIDO DEL SAUZ,,-100.8314426,20.5042357
OTROS DELITOS,CELAYA,2023,FEBRERO,27,LOS FRAILES CELAYA GUANAJUATO,NIEBLA,,-100.8072693,20.5090648
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,27,SAN JUANICO CELAYA GUANAJUATO,TOPACIO,,-100.8403898,20.5398087
ROBO DE GANADO,CELAYA,2023,FEBRERO,26,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
DAÑOS,CELAYA,2023,FEBRERO,27,3 GUERRAS CELAYA GUANAJUATO,GUANAJUATO,,-100.7917642,20.5156622
CONTRA LA SALUD,CELAYA,2023,FEBRERO,17,LOS OLIVOS CELAYA GUANAJUATO,ZARAGOZA,,-100.7715915,20.5505281
OTROS DELITOS,CELAYA,2023,FEBRERO,17,3 GUERRAS CELAYA GUANAJUATO,AVENIDA TRES GUERRAS,,-100.783054,20.5128395
OTROS DELITOS,CELAYA,2023,FEBRERO,17,DEPORTIVA CELAYA GUANAJUATO,AVENIDA TECNOLÓGICO,,-100.8193719,20.5343005
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,18,EMILIANO ZAPATA CELAYA GUANAJUATO,ANTONIO BARONA,,-100.7947757,20.5436025
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,17,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,21,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,22,SAN ANTONIO DE GALLARDO SAN JUAN DE LA VEGA GUANAJUATO,MANZANOS,,-100.7711073,20.6298693
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,23,CAMARGO CELAYA GUANAJUATO,ROMA,,-100.8009684,20.5593176
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,24,ROQUE GUANAJUATO,NO CATALOGADO,CON VIOLENCIA,-100.8385324,20.5812572
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,16,JARDINES DE CELAYA 2DA SECCIÓN CELAYA GUANAJUATO,TABACHINES,SIN VIOLENCIA,-100.7956295,20.5154415
ROBO DE VEHÍCULO,CELAYA,2023,FEBRERO,15,EMILIANO ZAPATA CELAYA GUANAJUATO,EUGENIO MORALES,SIN VIOLENCIA,-100.8008691,20.5384223
OTROS DELITOS,CELAYA,2023,FEBRERO,28,LAS ARBOLEDAS CELAYA GUANAJUATO,SIERRA NEVADA,,-100.829336,20.5163168
ROBO A CASA HABITACIÓN,CELAYA,2023,FEBRERO,7,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
DAÑOS,CELAYA,2023,FEBRERO,7,MONTE BLANCO CELAYA GUANAJUATO,EJIDO SAN FELIPE,,-100.8292496,20.5060845
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,8,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,8,LOS LAURELES CELAYA GUANAJUATO,CEDRO,,-100.8300521,20.534331
FRAUDE,CELAYA,2023,ENERO,6,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
ROBO A CASA HABITACIÓN,CELAYA,2023,ENERO,26,NO CATALOGADO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,7,EL VERGEL CELAYA GUANAJUATO,AVENIDA 2 DE ABRIL,CON VIOLENCIA,-100.8003646,20.515588
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,7,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8114329,20.5193506
OTROS DELITOS,CELAYA,2023,FEBRERO,7,EMILIANO ZAPATA EMILIANO ZAPATA GUANAJUATO,GRACIANO SÁNCHEZ,,-100.7993846,20.5398929
AMENAZAS,CELAYA,2023,FEBRERO,16,JARDINES DE CELAYA 1RA SECCIÓN CELAYA GUANAJUATO,JACARANDAS,,-100.7938672,20.5157968
OTROS DELITOS,CELAYA,2023,FEBRERO,15,RENACIMIENTO CELAYA GUANAJUATO,MURILLO,,-100.8302474,20.5202777
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,16,COLONIA DEL PARQUE CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA,-100.8268053,20.5372789
DAÑOS,CELAYA,2023,FEBRERO,20,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,FEBRERO,20,ALAMEDA CELAYA GUANAJUATO,GUADALUPE,,-100.811613,20.5271229
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,20,ARBOLEDAS DEL PEDREGAL CELAYA GUANAJUATO,SAN FLORENCIO,,-100.8084065,20.5068395
ROBO A NEGOCIO,CELAYA,2023,FEBRERO,19,CELAYA GUANAJUATO,NO CATALOGADO,SIN VIOLENCIA,-100.8212707,20.519439
EXTORSION,CELAYA,2023,FEBRERO,23,CAMPO AZUL GUANAJUATO,CALLE NARANJA,,-100.8344327,20.4909682
AMENAZAS,CELAYA,2023,FEBRERO,23,MONTE BLANCO CELAYA GUANAJUATO,SANTA TERESA,,-100.8303106,20.5085961
VIOLACION,CELAYA,2023,FEBRERO,22,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
DAÑOS,CELAYA,2023,FEBRERO,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
AMENAZAS,CELAYA,2023,FEBRERO,27,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,FEBRERO,23,SAN ANTONIO CELAYA GUANAJUATO,CERRITOS,,-100.8277557,20.5418794
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,27,SAN JUAN CELAYA GUANAJUATO,MARÍA MACEDONIA NIÑO,SIN VIOLENCIA,-100.8171104,20.5138531
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,26,SAN MIGUEL CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,,-100.8205353,20.5200809
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,22,LOS OLIVOS CELAYA GUANAJUATO,CIRCUITO LA RIOJA OLIVOS,,-100.7689459,20.5458933
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,21,NO CATALOGADO,NO CATALOGADO,CON VIOLENCIA,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,21,EJIDAL CELAYA GUANAJUATO,SEGUNDA PRIVADA DE GALVANES,,-100.8288233,20.5028332
CONTRA LA SALUD,CELAYA,2023,FEBRERO,22,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
FRAUDE,CELAYA,2023,FEBRERO,21,VILLAS VILLA DE LA ESPERANZA CELAYA GUANAJUATO,GRANADA NORTE,,-100.8383595,20.5306034
OTROS DELITOS SEXUALES,CELAYA,2023,FEBRERO,21,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
FRAUDE,CELAYA,2023,FEBRERO,3,EMILIANO ZAPATA CELAYA GUANAJUATO,LICENCIADO ANTONIO DÍAZ SOTO Y GAMA,,-100.8000801,20.5413731
ROBO A NEGOCIO,CELAYA,2023,FEBRERO,4,COLONIA CENTRO CELAYA GUANAJUATO,EMETERIA VALENCIA,CON VIOLENCIA,-100.8171434,20.5203116
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,25,GENERAL PEDRO MARÍA ANAYA GUANAJUATO,JOSÉ OVANDO,,-100.8780032,20.5259088
EXTORSION,CELAYA,2023,FEBRERO,24,QUINTA BUGAMBILIAS CELAYA GUANAJUATO,CALLE ALHELÍES,,-100.8413296,20.5168026
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,24,COLONIA DEL PARQUE CELAYA GUANAJUATO,PARQUE FLORESTA,,-100.8261774,20.5371676
OTROS DELITOS,CELAYA,2023,FEBRERO,8,SANTA MARIA CELAYA GUANAJUATO,CALLE URIANGATO,,-100.8153538,20.4986948
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,8,EL CAMPANARIO CELAYA GUANAJUATO,CAMINO DE HERRADURA,,-100.8344872,20.5571304
AMENAZAS,CELAYA,2023,FEBRERO,8,VILLAS DEL BAJIO IV GUANAJUATO,VILLA DE MOYA,,-100.8703333,20.5637324
EXTORSION,CELAYA,2023,FEBRERO,8,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
LESIONES DOLOSAS,CELAYA,2023,ENERO,8,NO CATALOGADO,NO CATALOGADO,,-100.8212707,20.519439
VIOLENCIA FAMILIAR,CELAYA,2023,ENERO,23,MICHINELAS GUANAJUATO,NO CATALOGADO,,-100.8212707,20.519439
OTROS DELITOS,CELAYA,2023,FEBRERO,3,COLONIA CENTRO CELAYA GUANAJUATO,LUIS CORTÁZAR,,-100.8098123,20.5192262
OTROS DELITOS,CELAYA,2023,FEBRERO,3,SANTA MARIA CELAYA GUANAJUATO,PENJAMO,,-100.8174203,20.4990256
CONTRA LA SALUD,CELAYA,2023,FEBRERO,24,ROQUE GUANAJUATO,NO CATALOGADO,,-100.8385324,20.5812572
"ALLANAMIENTO DE MORADA, DE DOMICILIO DE PERSONAS JURIDICAS COLECTIVAS Y DE ESTABLECIMIENTOS ABIERTOS AL PUBLICO",CELAYA,2023,FEBRERO,24,BRISAS DEL CARMEN CELAYA GUANAJUATO,CARACOL,,-100.7852147,20.5422259
VIOLENCIA FAMILIAR,CELAYA,2023,FEBRERO,16,EL TERRERO GUANAJUATO,CALLE BENITO JUAREZ,,-100.7491497,20.4688429
DESPOJO,CELAYA,2023,FEBRERO,23,TENERÍA DEL SANTUARIO GUANAJUATO,GUADALUPE VICTORIA,,-100.8010507,20.600659
HOMICIDIO DOLOSO,CELAYA,2023,FEBRERO,22,MONTE BLANCO CELAYA GUANAJUATO,EJIDO DE SAN NICOLÁS DE PARRA,,-100.826528,20.5072489
OTROS DELITOS,CELAYA,2023,FEBRERO,23,EL KIUH GUANAJUATO,NO CATALOGADO,,-100.790526,20.4718485
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,22,SAN JUANICO CELAYA GUANAJUATO,AVENIDA EL SAUZ,SIN VIOLENCIA,-100.8369976,20.5425087
LESIONES DOLOSAS,CELAYA,2023,FEBRERO,22,LOS NARANJOS CELAYA GUANAJUATO,CASTAÑO,,-100.8487111,20.5525298
ROBOS DIVERSOS,CELAYA,2023,FEBRERO,21,SANTA ISABEL CELAYA GUANAJUATO,AVENIDA SANTA CLARA,CON VIOLENCIA,-100.8206773,20.5048346
ROBO A CASA HABITACIÓN,CELAYA,2023,FEBRERO,21,SANTA MARIA CELAYA GUANAJUATO,ESCOBEDO,CON VIOLENCIA,-100.8181172,20.4989978
AMENAZAS,CELAYA,2023,FEBRERO,21,CELAYA GUANAJUATO,CALLE AVENIDA UNIVERSIDAD,,-100.8372034,20.5011757
VIOLENCIA FAMILIAR,CELAYA,2023,ENERO,11,LAS FLORES CELAYA GUANAJUATO,HELIOTROPO,,-100.815822,20.5027258
DAÑOS,CELAYA,2023,ENERO,12,LAGOS CELAYA GUANAJUATO,LAGO DE ZIRAHUEN,,-100.8340668,20.5098518
ROBO DE VEHÍCULO,CELAYA,2023,ENERO,10,COLONIA CENTRO CELAYA GUANAJUATO,BOULEVARD ADOLFO LÓPEZ MATEOS,SIN VIOLENCIA,-100.8114329,20.5193506
DAÑOS,CELAYA,2023,ENERO,12,3 GUERRAS CELAYA GUANAJUATO,JARDINES DE LA RIVERA,,-100.79048,20.5118508
DESPOJO,CELAYA,2023,ENERO,12,SAN JUAN DE LA VEGA SAN JUAN DE LA VEGA GUANAJUATO,CALLE MIGUEL HIDALGO,,-100.7601956,20.6294886
